timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T12:10:35.827710,0.0,5890752512,17179869184
2025-06-08T12:10:36.831688,76.5,6021677056,17179869184
2025-06-08T12:10:37.837189,76.4,5998690304,17179869184
2025-06-08T12:10:38.842647,66.8,6026444800,17179869184
2025-06-08T12:10:39.848173,84.9,5949423616,17179869184
2025-06-08T12:10:40.853710,100.0,5958549504,17179869184
2025-06-08T12:10:41.854517,100.0,6016335872,17179869184
2025-06-08T12:10:42.865263,100.0,5975195648,17179869184
2025-06-08T12:10:43.878114,100.0,5950242816,17179869184
2025-06-08T12:10:44.880822,100.0,5929746432,17179869184
2025-06-08T12:10:45.886243,100.0,5932908544,17179869184
2025-06-08T12:10:46.893653,100.0,5977784320,17179869184
2025-06-08T12:10:47.900610,100.0,5977604096,17179869184
2025-06-08T12:10:48.908727,100.0,5962727424,17179869184
2025-06-08T12:10:49.914419,100.0,5935022080,17179869184
2025-06-08T12:10:50.919703,100.0,5935710208,17179869184
2025-06-08T12:10:51.924060,100.0,5954715648,17179869184
2025-06-08T12:10:52.929296,100.0,5974622208,17179869184
2025-06-08T12:10:53.935941,100.0,5940969472,17179869184
2025-06-08T12:10:54.948043,100.0,5928189952,17179869184
2025-06-08T12:10:55.958685,100.0,5956845568,17179869184
2025-06-08T12:10:56.965623,100.0,5886951424,17179869184
2025-06-08T12:10:57.966576,100.0,5845663744,17179869184
2025-06-08T12:10:58.971958,100.0,5771444224,17179869184
2025-06-08T12:10:59.976982,100.0,5754961920,17179869184
2025-06-08T12:11:00.980651,100.0,5704007680,17179869184
2025-06-08T12:11:01.982354,100.0,5749358592,17179869184
2025-06-08T12:11:02.995065,100.0,5742510080,17179869184
2025-06-08T12:11:03.995986,100.0,5704663040,17179869184
2025-06-08T12:11:05.009558,100.0,5618679808,17179869184
2025-06-08T12:11:06.021965,100.0,5676335104,17179869184
2025-06-08T12:11:07.027332,100.0,5553537024,17179869184
2025-06-08T12:11:08.037298,100.0,5643681792,17179869184
2025-06-08T12:11:09.050104,100.0,5664047104,17179869184
2025-06-08T12:11:10.056117,100.0,5624446976,17179869184
2025-06-08T12:11:11.061840,100.0,5630214144,17179869184
2025-06-08T12:11:12.067198,100.0,5670256640,17179869184
2025-06-08T12:11:13.072478,100.0,5650694144,17179869184
2025-06-08T12:11:14.077534,100.0,5666471936,17179869184
2025-06-08T12:11:15.089763,100.0,5645139968,17179869184
2025-06-08T12:11:16.090421,100.0,5651005440,17179869184
2025-06-08T12:11:17.099666,100.0,5650071552,17179869184
2025-06-08T12:11:18.111570,100.0,5651890176,17179869184
2025-06-08T12:11:19.123149,100.0,5655822336,17179869184
