timestamp,cpu_percent_system,virtual_memory_percent_system
2025-06-06T11:17:44.362779,0.0,73.3
2025-06-06T11:17:49.381846,81.0,74.4
2025-06-06T11:17:54.400709,100.0,76.8
2025-06-06T11:17:59.417850,100.0,76.7
2025-06-06T11:18:04.436632,100.0,76.9
2025-06-06T11:18:09.466996,100.0,76.3
2025-06-06T11:18:14.487310,100.0,77.2
2025-06-06T11:18:19.518318,100.0,77.6
2025-06-06T11:18:24.546381,100.0,76.5
2025-06-06T11:18:29.572424,100.0,77.6
2025-06-06T11:18:34.599931,100.0,77.6
2025-06-06T11:18:39.624063,99.7,76.0
2025-06-06T11:18:44.638012,47.5,72.8
