Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Human Resources,Department_Other,Department_Sales,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
44.28,1.4,1,2.0,3,2,4.0,7,3,8.0,1.0,6.609025218878255,4,0.0,False,False,False,True,False,False,False,True,False,True,0.0,0.34843920196938544,-0.2741913021072738,0.4126544846938259,-0.7465012587384218,1
52.92,11.2,2,3.0,2,2,2.0,6,4,10.0,3.0,9.805270987848258,7,1.5,False,True,False,False,True,False,True,False,True,False,0.022139310490413056,0.41356063079805305,0.5078629937317571,-0.48915185406623984,-0.9011332245913046,0
39.96,2.8,4,3.0,2,1,3.0,1,3,7.0,3.0,0.0,0,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.0,-2.521325368771535,1.4529106309507855,0.6793696394799487,1
35.64,4.2,5,3.0,3,1,3.0,3,3,8.0,3.0,8.189113307370427,7,4.5,False,True,False,True,False,False,False,False,False,True,0.07952580359850389,0.4317441697009189,-0.5658545904015292,-1.624024968412798,-0.1543454701369733,0
29.16,2.8,7,3.0,3,1,2.0,4,3,6.0,3.0,2.966919900464059,2,3.0,False,True,False,False,True,False,True,False,True,False,0.1463348833978684,0.20856150858108943,-1.5736356305337094,-0.2101857028086467,1.1289797065009146,0
34.56,2.8,8,3.0,3,1,4.0,3,3,8.0,2.0,7.040485402972283,7,4.5,False,True,False,False,True,False,False,True,True,False,0.09250013021160425,0.3711865266123385,-0.6895812510724839,-1.389060860187197,0.24812746913107103,0
63.72,4.2,10,3.0,4,1,1.0,2,4,12.0,2.0,0.7917718182243125,0,0.0,False,True,False,True,False,False,True,False,False,True,0.0,0.02782905005878758,-1.6036471328694333,2.17822449030941,0.4169701801995833,0
32.4,33.6,11,3.0,3,1,3.0,3,4,1.0,3.0,1.4287516257940562,0,0.0,False,False,False,False,True,True,False,False,True,False,0.0,0.6026099883923758,-2.4772968309093804,-1.3265260387060218,-1.3496897491241961,0
41.04,32.2,12,4.0,2,3,3.0,8,4,10.0,3.0,9.359064139912356,7,1.5,False,True,False,False,True,False,False,True,True,False,0.023194833970295307,0.3947407954536269,0.8509967810786191,-0.4418106742944643,-1.111825781453355,0
38.88,37.8,13,3.0,3,2,3.0,6,3,17.0,2.0,6.52426412467598,7,10.5,False,True,False,False,True,False,True,False,True,False,0.23291110581360006,0.16186844751742546,1.1608633743912096,-0.3632250555544863,1.805697458599242,0
37.8,22.4,14,3.0,4,1,2.0,2,3,6.0,3.0,4.7319199499104885,4,0.0,False,True,False,False,True,False,True,False,True,False,0.0,0.33263330199238716,-1.6739432679728365,-0.32842892138367785,-0.997021701862387,0
31.32,21.0,15,4.0,2,2,3.0,4,3,10.0,3.0,9.54826442824744,5,0.0,False,True,False,True,False,False,False,True,False,True,0.0,0.4027207677244598,-0.5754475418612652,-0.8041574181213053,-1.0427563200331547,0
33.48,36.4,16,3.0,3,1,3.0,3,3,5.0,2.0,5.214006420494714,2,6.0,False,True,False,False,True,True,False,False,True,False,0.16653753090086498,0.43982624996641506,-1.278349599256408,-1.4863610570217558,0.7342642881730773,0
36.72,26.6,18,3.0,3,1,4.0,2,3,3.0,3.0,0.7651505674662014,2,1.5,False,True,False,False,False,True,False,False,True,False,0.28371140017771834,0.10757348495823388,-1.963722971374998,-0.04653575399993615,2.267947864743918,0
30.24,33.6,19,3.0,2,1,3.0,1,3,6.0,3.0,4.240989569501447,2,0.0,False,True,False,False,True,False,False,False,False,True,0.0,0.298123040785004,-2.2021369562608086,-0.3808060932264855,-0.6410166704262414,1
31.32,29.4,20,2.0,4,3,1.0,9,3,10.0,3.0,10.46322817931016,9,12.0,False,True,False,True,False,True,False,False,True,False,0.16597702745075674,0.4413115406379057,2.041683301245233,-1.5505007134620838,0.029113231482455836,0
34.56,7.0,21,3.0,4,1,2.0,3,3,7.0,2.0,5.581209304118443,2,0.0,False,True,False,False,True,True,False,False,False,True,0.0,0.33628682883023037,-1.7239065191773626,-0.1485888685054105,-0.6930664773938062,0
23.76,22.4,22,3.0,4,1,4.0,3,3,1.0,2.0,1.3385930327910498,0,0.0,False,False,False,False,True,True,False,False,False,True,0.0,0.5645834569070174,-2.6884840108470787,-1.2097402117860212,-1.1545736074412143,0
57.24,2.8,23,1.0,2,4,4.0,10,3,31.0,3.0,25.93615955866036,8,4.5,False,False,True,True,False,False,True,False,True,False,0.025109570098645437,0.3528771715793362,4.50635246910121,0.49820401231874467,-1.411336106044279,0
41.04,2.8,24,3.0,3,1,4.0,4,3,6.0,3.0,3.198186970032221,2,1.5,False,True,False,False,True,False,False,True,False,True,0.06787656283910903,0.22481857332581656,-1.5081714683090384,0.22809308901309774,0.4343264612165872,0
25.92,15.4,26,1.0,4,2,3.0,5,3,5.0,2.0,3.6871918523835343,2,1.5,False,True,False,True,False,True,False,False,True,False,0.0588745982128058,0.31103217651709325,-1.2007413221181251,0.07399278443528759,-0.510406093935378,0
38.88,12.6,27,3.0,2,1,1.0,3,4,10.0,3.0,4.738769260233709,3,0.0,False,False,False,False,True,False,False,True,True,False,0.0,0.19986886715292526,-1.4394256753717427,0.3262855547680741,-0.34472111444556014,1
36.72,9.8,28,1.0,3,3,2.0,9,3,13.0,3.0,12.006516949883276,6,3.0,False,True,False,True,False,False,False,True,True,False,0.036160685026096956,0.38954108926443953,1.421261668461177,-0.008493708480754576,-1.2335579136527774,0
22.68,21.0,30,3.0,3,1,4.0,1,3,0.0,3.0,0.1888847959865457,0,0.0,False,True,False,False,True,False,False,True,True,False,0.0,0.0,-3.198474267310689,0.8200450980212001,0.19727474840727405,0
36.72,8.4,31,3.0,3,1,1.0,3,3,8.0,3.0,4.031412299866592,2,1.5,False,True,False,False,True,False,False,True,True,False,0.053847615350529995,0.21254300567088763,-1.579127943544302,0.23886661817110466,0.21581528134838268,1
57.24,7.0,32,3.0,3,5,3.0,10,3,26.0,2.0,14.250798182673089,13,6.0,False,True,False,True,False,False,False,False,True,False,0.06093186811291791,0.2311774293135087,4.288080487599298,0.8580772802345028,-0.44955636475644567,0
34.56,22.4,33,3.0,1,1,1.0,4,4,10.0,3.0,9.926527303539814,2,9.0,False,False,False,True,False,False,False,True,False,True,0.13121322223041687,0.4186749043829234,-0.37346710291701873,-1.6662632270203086,0.8071190250684346,1
45.36,11.2,35,3.0,5,2,2.0,8,3,10.0,3.0,9.09031148687011,7,6.0,False,False,True,False,True,False,True,False,True,False,0.09552233238923051,0.3834055129450104,0.9764207143998868,-0.5535326699325865,-0.3508961402520382,0
47.52,9.8,36,1.0,2,3,4.0,9,3,24.0,3.0,22.482405291164216,6,7.5,False,True,False,True,False,False,True,False,True,False,0.048278183768870775,0.39510372047146186,3.2319529761634476,-0.33627849211023514,-0.9222877534458546,0
49.68,2.8,38,2.0,3,5,1.0,10,3,22.0,2.0,1.4675844235684972,2,3.0,False,False,True,True,False,False,False,True,True,False,0.2958357084695234,0.028135847485990108,2.053254074008527,2.7337587480832486,2.522282752339153,0
35.64,2.8,39,3.0,3,1,4.0,2,3,7.0,3.0,1.0543558998136928,1,0.0,False,True,False,False,True,False,False,True,True,False,0.0,0.06352852629001966,-2.2754509961893383,1.0486517053220967,0.2561391663752367,0
47.52,14.0,40,4.0,3,2,4.0,7,3,9.0,4.0,4.05288182351388,2,1.5,False,True,False,False,True,False,True,False,False,True,0.05356236581662773,0.18993325863650068,-0.4232321480818876,0.9499050739348873,0.18263573122265833,0
