Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Human Resources,Department_Other,Department_Sales,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
41,1,1,2,3,2,4,7,3,8,1,6,4,0,False,False,True,True,False,False,False,True,False,True,0.0,0.75,-0.3100777127021835,0.6450491899886909,-0.8259135224339567,1
49,8,2,3,2,2,2,6,4,10,3,10,7,1,False,True,False,False,True,False,True,False,True,False,0.1,1.0,0.71117448248652,-0.33553324083745967,-1.3903958455083272,0
37,2,4,4,2,1,3,1,3,7,3,0,0,0,False,True,False,False,True,False,False,True,False,True,0.0,0.0,-2.477946494935438,1.6805174281568054,0.4645224233382631,1
33,3,5,4,3,1,3,3,3,8,3,8,7,3,False,True,False,True,False,False,True,False,False,True,0.375,1.0,-0.5607098983949452,-1.6619347704494274,-0.10718717330904207,0
27,2,7,1,3,1,2,4,3,6,3,2,2,2,False,True,False,False,True,False,True,False,True,False,1.0,0.3333333333333333,-1.561827738491442,-0.2220116556838077,2.144985857085273,0
32,2,8,4,3,1,4,3,3,8,2,7,7,3,False,True,False,False,True,False,False,True,True,False,0.42857142857142855,0.875,-0.6808831523518768,-1.4620646360461007,0.22701900702126093,0
59,3,10,3,4,1,1,2,4,12,2,1,0,0,False,True,False,True,False,False,True,False,False,True,0.0,0.08333333333333333,-1.3049092049111748,2.594418279622566,0.46768131661423756,0
30,24,11,4,3,1,3,2,4,1,3,1,0,0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-2.7220606876784768,-0.6582843577635481,-1.0184196345731131,0
38,23,12,4,2,3,3,8,4,10,3,9,7,1,False,True,False,False,True,False,False,True,True,False,0.1111111111111111,0.9,0.9366065990279091,-0.2432308765647043,-1.5191174654800803,0
36,27,13,3,3,2,3,6,3,17,2,7,7,7,False,True,False,False,True,False,True,False,True,False,1.0,0.4117647058823529,1.3068617504052318,-0.6365939360354521,2.241759146541705,0
35,16,14,1,4,1,2,2,3,6,3,5,4,0,False,True,False,False,True,False,True,False,True,False,0.0,0.8333333333333334,-1.679465316447297,-0.30532330492717796,-0.9187589097239596,0
29,15,15,4,2,2,3,4,3,10,3,9,5,0,False,True,False,True,False,False,False,True,False,True,0.0,0.9,-0.6215363503477451,-0.6080769122530338,-1.3679040370060873,0
31,26,16,1,3,1,3,3,3,5,2,5,2,4,False,True,False,False,True,True,False,False,True,False,0.8,1.0,-1.2299619643732842,-1.6353866553762397,1.2204176055684346,0
34,19,18,2,3,1,4,2,3,3,3,2,2,1,False,True,False,False,True,True,False,False,True,False,0.5,0.6666666666666666,-2.0011628543015614,-0.410003898080176,0.6403225547391759,0
28,24,19,3,2,1,3,1,3,6,3,4,2,0,False,True,False,False,True,False,False,True,False,True,0.0,0.6666666666666666,-2.2910513702039674,-0.2794266619419394,-0.7057155803505545,1
29,21,20,2,4,3,1,9,3,10,3,10,9,8,False,True,False,True,False,True,False,False,True,False,0.8,1.0,1.9704540029114508,-1.9328120407591312,0.8723103916081959,0
32,5,21,1,4,1,2,3,3,7,2,6,2,0,False,True,False,False,True,True,False,False,False,True,0.0,0.8571428571428571,-1.7424854142798132,-0.17957968829622126,-0.8016052053763106,0
22,16,22,4,4,1,4,3,3,1,2,1,0,0,False,True,False,False,True,True,False,False,False,True,0.0,1.0,-2.894566587721255,-0.7291884341599344,-0.6933517940487129,0
53,2,23,1,2,4,4,10,3,31,3,25,8,3,False,False,True,True,False,False,True,False,True,False,0.12,0.8064516129032258,4.5301313686626274,0.6819936174140176,-1.6662619430789263,0
38,2,24,4,3,1,4,4,3,6,3,3,2,1,False,True,False,False,True,False,False,True,False,True,0.3333333333333333,0.5,-1.4491561836075126,0.3543902611359353,0.5421821442802861,0
24,11,26,1,4,2,3,4,3,5,2,4,2,1,False,True,False,True,False,True,False,False,True,False,0.25,0.8,-1.5535532331436603,-0.3919106185374679,-0.22856320625027282,0
36,9,27,3,2,1,1,4,4,10,3,5,3,0,False,False,True,False,True,False,False,True,True,False,0.0,0.5,-1.2552906434393953,0.5062957870691644,-0.8222410658858047,1
34,7,28,1,3,3,2,9,3,13,3,12,6,2,False,True,False,True,False,False,False,True,True,False,0.16666666666666666,0.9230769230769231,1.298073083189332,-0.20170441645085008,-1.1482592690823308,0
21,15,30,3,3,1,4,1,3,0,3,0,0,0,False,True,False,False,True,False,False,True,True,False,0.0,0.0,-3.3942299459009506,0.8931470905816963,0.18244731013810966,0
34,6,31,2,3,1,1,3,3,8,3,4,2,1,False,True,False,False,True,False,False,True,True,False,0.25,0.5,-1.5601765760923787,0.29361464153093725,0.2891854064632876,1
53,5,32,3,3,5,3,10,3,26,2,14,13,4,False,True,False,True,False,True,False,False,True,False,0.2857142857142857,0.5384615384615384,4.501795476672215,1.034171337835599,-0.5042937084453328,0
32,16,33,2,1,1,1,4,4,10,3,10,2,6,False,True,False,True,False,False,False,True,False,True,0.6,1.0,-0.27642195795587665,-1.8187453960632916,0.4399263792063251,1
42,8,35,3,3,2,2,7,3,10,3,9,7,4,False,False,True,False,True,False,True,False,True,False,0.4444444444444444,0.9,0.952462246007288,-0.7495545980044171,0.14035238350030613,0
44,7,36,1,2,3,4,9,3,24,3,22,6,5,False,True,False,True,False,False,True,False,True,False,0.22727272727272727,0.9166666666666666,3.2084479933118417,-0.3495913539456985,-1.0794104208685602,0
46,2,38,2,3,5,1,10,3,22,2,2,2,2,False,False,True,True,False,False,False,True,True,False,1.0,0.09090909090909091,2.2128892411835928,2.7020151543421562,2.374076986845061,0
33,2,39,3,3,1,4,2,3,7,3,1,1,0,False,True,False,False,True,False,False,True,True,False,0.0,0.14285714285714285,-2.3152091717654297,1.2653591809966065,0.09650950578473594,0
44,10,40,4,3,2,4,7,3,9,4,4,2,1,False,True,False,False,True,False,True,False,False,True,0.25,0.4444444444444444,-0.24321450423039023,1.1907451809756835,0.16847225257682122,0
30,9,41,4,2,1,3,1,3,10,3,10,0,1,False,True,False,False,True,False,False,True,True,False,0.1,1.0,-1.6475552888255212,-0.9534032507474746,-0.7018269895658679,0
39,5,42,4,3,2,4,1,3,19,4,1,0,0,False,False,True,False,True,False,True,False,True,False,0.0,0.05263157894736842,-1.3031169430293572,2.193753542704413,0.19679833831499322,1
24,1,45,2,3,1,4,1,3,6,2,2,0,2,False,True,False,False,True,False,True,False,False,True,1.0,0.3333333333333333,-2.294077759359513,-0.41563795996417496,2.3785177844370664,1
43,2,46,4,4,1,3,2,3,6,2,5,3,1,False,True,False,True,False,True,False,False,True,False,0.2,0.8333333333333334,-1.3732714574674278,-0.22327626942451684,0.08076311659560333,0
50,3,47,1,2,1,3,2,3,3,3,3,2,0,False,False,True,False,True,False,True,False,False,True,0.0,1.0,-1.6514822072091824,0.056744007096818004,-0.7678438083985802,1
35,2,49,4,3,1,4,1,3,2,3,2,2,2,False,False,True,True,False,False,True,False,True,False,1.0,1.0,-1.8630368287002141,-1.5966016894708492,1.7662219364099494,0
36,5,51,2,2,1,1,4,3,6,4,1,1,0,False,True,False,True,False,False,True,False,False,True,0.0,0.16666666666666666,-1.9479927955348164,1.4546905259414338,-0.019870443208108657,0
33,1,52,3,4,2,1,6,3,10,3,5,3,1,False,False,True,True,False,False,True,False,True,False,0.2,0.5,-0.5677113224778206,0.6793873567415767,0.03157665216950782,0
35,4,53,3,3,1,4,1,3,1,3,1,0,0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-2.7227956102886135,-0.4015869317546939,-0.6275736312675733,0
27,2,54,4,3,1,1,2,3,1,3,1,0,0,False,True,False,True,False,True,False,False,True,False,0.0,1.0,-2.833511102879296,-0.6087509468877629,-0.5706525665695977,0
26,25,55,1,1,1,3,1,3,1,2,1,0,0,False,True,False,False,True,False,False,True,True,False,0.0,1.0,-3.001571617033625,-0.781567759480864,-0.8600109353923788,1
27,8,56,4,3,3,3,8,3,9,3,9,8,1,False,False,True,False,True,False,False,True,True,False,0.1111111111111111,1.0,0.5997592069584541,-0.795530474485771,-1.3910303671370274,0
30,1,57,3,3,2,4,4,4,12,3,12,8,3,False,True,False,True,False,False,False,True,True,False,0.25,1.0,0.3757829523053557,-1.614015861018813,-1.1599020598330907,0
41,12,58,2,3,5,3,10,3,23,3,22,15,15,False,True,False,True,False,False,True,False,True,False,0.6818181818181818,0.9565217391304348,5.977700752306937,-2.288765601424933,0.5381076139866005,1
34,23,60,2,3,2,3,5,4,10,3,9,5,8,False,False,True,False,True,False,False,True,True,False,0.8888888888888888,0.9,0.7889247319878024,-1.9001234778101919,1.216357413402829,0
37,19,61,2,3,1,2,3,4,8,3,1,0,0,False,True,False,False,True,False,True,False,True,False,0.0,0.125,-2.0664971025185226,1.5682200063770428,-0.15883290700354724,0
46,5,62,1,3,2,4,7,4,14,3,9,6,0,False,False,True,False,True,False,False,True,False,True,0.0,0.6428571428571429,0.605994182946505,0.7929652317056112,-1.4987449048284907,0
35,8,63,4,4,1,4,1,3,1,3,1,0,0,False,True,False,False,True,False,True,False,True,False,0.0,1.0,-2.727269404031762,-0.3954410834442603,-0.5436640528157792,0
48,1,64,1,2,3,3,6,3,23,3,1,0,0,False,True,False,False,True,False,False,True,False,True,0.0,0.043478260869565216,0.25022343787552376,3.3287816529301515,0.06619982470050233,1
28,5,65,3,3,1,3,4,3,2,2,2,2,2,False,True,False,False,True,False,False,True,False,True,1.0,1.0,-1.699394011764039,-1.5823692367400106,1.675242849284121,1
44,1,68,2,3,2,1,6,4,9,2,4,3,1,False,False,True,True,False,True,False,False,False,True,0.25,0.4444444444444444,-0.3272503386050296,1.0776066175546577,0.06250656371128743,0
35,11,70,3,2,3,1,9,3,10,3,4,0,2,False,True,False,False,True,False,True,False,False,True,0.5,0.4,0.15368259462282116,1.241007486166374,0.9030026014827258,0
26,23,72,3,2,2,4,4,3,5,2,2,2,0,False,False,True,True,False,False,True,False,False,True,0.0,0.4,-1.8132730174765903,0.6266400490548217,-0.46120926139194335,0
33,1,73,1,3,3,4,9,3,15,3,15,14,8,False,True,False,True,False,False,False,True,False,True,0.5333333333333333,1.0,3.0664181862190185,-2.1046544800811806,-0.3282806276112228,0
35,18,74,2,3,3,1,8,4,9,2,9,8,1,False,False,True,False,True,False,True,False,True,False,0.1111111111111111,1.0,0.8545212404748507,-0.5135171351193738,-1.5703784162692063,0
35,23,75,3,3,1,1,4,3,4,3,2,2,2,False,True,False,True,False,False,True,False,False,True,1.0,0.5,-1.3631076651708358,-0.3740464032856909,2.1774052355925306,0
31,7,76,4,3,2,4,7,4,10,2,7,7,1,False,True,False,False,True,True,False,False,True,False,0.14285714285714285,0.7,0.003915431175571329,-0.28078641547900784,-1.0108905512134578,0
37,1,77,1,2,2,3,7,3,7,4,7,5,0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-0.23160600982817423,-0.18077305336454227,-1.5682561364401624,0
32,1,78,1,3,2,4,7,4,9,3,9,8,7,False,True,False,False,True,False,True,False,False,True,0.7777777777777778,1.0,1.0740568409730826,-2.055181141086887,0.47769673473112395,0
38,29,79,4,3,2,4,2,3,10,3,10,3,9,False,True,False,True,False,False,False,True,True,False,0.9,1.0,0.5018674996062679,-2.127141496342102,1.8441971284758623,0
50,7,80,2,2,5,3,10,3,29,2,27,3,13,False,True,False,True,False,True,False,False,False,True,0.48148148148148145,0.9310344827586207,5.485845658868043,-0.5107334900198015,0.5197188933209065,0
59,25,81,1,3,3,1,8,3,28,2,21,16,7,False,False,True,True,False,False,False,True,True,False,0.3333333333333333,0.75,4.897156176849796,-0.5258561715381291,-0.5344682531874716,0
36,8,83,3,3,3,3,9,3,17,3,17,14,12,False,True,False,True,False,True,False,False,True,False,0.7058823529411765,1.0,3.8870039641012806,-2.633740196908321,0.6221821520530004,0
55,8,84,4,3,4,3,10,3,21,3,5,0,0,False,True,False,True,False,True,False,False,False,True,0.0,0.23809523809523808,1.5773464447314962,3.4532940008440542,-0.18202768643677975,0
36,11,85,2,2,2,2,7,3,6,3,6,5,0,False,True,False,False,True,False,False,True,True,False,0.0,1.0,-0.39031687956243466,-0.22253624277100126,-1.3718933188504212,0
45,7,86,2,3,3,1,8,3,25,3,1,0,0,False,True,False,False,True,True,False,False,True,False,0.0,0.04,0.5416416473698065,3.462941714419642,0.1341755019163758,0
35,1,88,2,3,1,1,1,3,5,2,3,2,1,False,True,False,False,True,False,True,False,True,False,0.3333333333333333,0.6,-2.0199706851713457,-0.08936424466240835,0.6161441979148898,0
36,9,90,4,2,1,3,4,3,2,2,1,0,0,False,True,False,False,True,False,True,False,False,True,0.0,0.5,-2.2738660996751854,0.7583806339467446,-0.06412176846725794,1
59,1,91,1,2,2,3,6,3,20,2,4,3,1,False,False,True,True,False,False,False,True,True,False,0.25,0.2,0.7397679422050055,2.474132431181009,0.6171504215593424,0
29,2,94,3,3,1,2,3,4,6,3,5,4,0,False,True,False,False,True,False,True,False,True,False,0.0,0.8333333333333334,-1.734408979791141,-0.61221291250749,-1.2307943971313207,0
31,1,95,3,3,1,2,2,3,1,3,1,1,1,False,True,False,False,True,False,False,True,True,False,1.0,1.0,-2.1700550657242546,-1.4081572503073803,1.7039738151853039,0
32,1,96,2,3,2,2,7,3,10,3,10,4,0,False,True,False,False,True,False,True,False,True,False,0.0,1.0,-0.15743968613553394,-0.27289284734047126,-1.4665373792663015,0
36,6,97,2,4,1,4,3,3,5,3,1,0,0,False,True,False,True,False,False,True,False,True,False,0.0,0.2,-2.290067377621837,1.4340353329700672,0.09255139769335101,0
31,8,98,3,3,2,4,5,4,11,3,11,7,1,False,True,False,True,False,False,False,True,True,False,0.09090909090909091,1.0,0.07789106141087136,-1.0779439757627831,-1.6921767883913945,0
35,1,100,3,2,2,1,5,3,16,3,15,13,2,False,False,True,False,True,False,False,True,True,False,0.13333333333333333,0.9375,1.446952264314822,-1.4086142438030216,-1.4441895011003536,0
45,6,101,4,3,3,1,9,3,17,4,0,0,0,False,True,False,False,True,False,True,False,False,True,0.0,0.0,0.19843726959374716,3.341288166026675,0.22011933959970187,0
37,7,102,1,3,3,3,9,3,16,4,5,2,0,False,True,False,False,True,False,False,True,True,False,0.0,0.3125,0.41395696057758996,2.0931715969895386,-0.7558031726820654,0
46,5,103,2,3,2,2,6,4,16,3,4,2,0,True,False,False,False,True,True,False,False,False,True,0.0,0.25,-0.16070513513072768,2.072292571212311,-0.517409001821331,0
30,1,104,4,2,2,4,6,3,10,2,10,8,3,False,True,False,False,True,False,True,False,False,True,0.3,1.0,0.41642695605050517,-1.4355106281929157,-0.5692528023082492,0
35,1,105,2,2,1,3,3,3,6,3,6,4,0,False,True,False,False,True,False,False,True,True,False,0.0,1.0,-1.4545838460402234,-0.6705958483991518,-1.1652120763552454,0
55,1,106,1,3,3,4,9,3,24,3,1,0,1,False,False,True,False,True,False,True,False,True,False,1.0,0.041666666666666664,1.3754975332886474,3.004472966862144,2.4463941756178973,0
38,6,107,2,1,2,4,6,3,17,3,13,11,1,False,True,False,True,False,True,False,False,False,True,0.07692307692307693,0.7647058823529411,1.2748741702547426,-0.5213399191428897,-1.5552462032383336,0
34,1,110,1,3,2,2,5,3,5,3,5,2,1,False,True,False,False,True,False,True,False,True,False,0.2,1.0,-0.9915967954573215,-0.3398843661577979,-0.5384541056895331,0
56,7,112,4,1,3,4,8,3,37,2,6,4,0,False,True,False,False,True,False,False,True,True,False,0.0,0.16216216216216217,2.2745815383711845,3.2866439038005537,-0.3033768992028502,0
23,2,113,3,3,1,1,2,3,3,3,0,0,0,False,False,True,False,True,True,False,False,True,False,0.0,0.0,-3.0258310531125434,1.1992567719363865,0.34863411610093864,0
51,9,116,4,3,1,4,1,4,10,3,4,2,0,False,True,False,False,True,False,True,False,True,False,0.0,0.4,-1.368405591272351,1.1305243340530606,-0.37449413289137634,0
30,2,117,3,2,2,4,4,3,11,3,11,10,10,False,True,False,False,True,False,True,False,True,False,0.9090909090909091,1.0,1.3936210401347489,-2.989115970633967,1.3850965795011443,0
46,9,118,3,2,3,4,8,3,9,3,9,8,4,False,False,True,False,True,False,False,True,True,False,0.4444444444444444,1.0,1.6466028590294464,-0.6932231648301117,-0.17151438221016987,1
40,1,119,3,2,4,2,9,4,22,2,22,3,11,False,True,False,False,True,False,True,False,True,False,0.5,1.0,3.7513571435195225,-1.181837013155188,0.22869467794113135,0
51,21,120,3,3,2,4,6,4,11,1,10,7,1,False,False,True,False,True,False,False,True,False,True,0.1,0.9090909090909091,0.7681391305915265,-0.04477757615767945,-1.14988476725961,0
30,4,121,3,2,2,2,6,3,11,2,11,8,2,False,False,True,True,False,True,False,False,False,True,0.18181818181818182,1.0,0.40320952066653776,-1.2053285086908216,-0.9779377355530615,0
46,1,124,3,2,3,1,9,3,21,2,10,9,9,False,True,False,False,True,False,True,False,False,True,0.9,0.47619047619047616,3.197498122879563,-0.2372618165648353,2.069324922367641,0
32,6,125,2,3,2,3,6,3,12,3,11,8,5,False,False,True,False,True,False,False,True,True,False,0.45454545454545453,0.9166666666666666,0.9188513523545511,-1.445052589009288,-0.05946866160467926,0
54,2,126,1,3,3,3,9,3,16,1,4,3,0,False,True,False,True,False,False,True,False,True,False,0.0,0.25,0.9258859518684955,2.858523735479614,-0.17022119388812415,0
24,3,128,1,3,2,3,6,4,4,2,3,2,0,False,False,True,True,False,False,True,False,True,False,0.0,0.75,-1.5873192658933737,0.04376248070598344,-1.2067658459865342,0
28,4,129,2,3,2,3,4,3,5,4,5,4,0,False,False,True,False,True,False,True,False,True,False,0.0,1.0,-1.2812625456772964,-0.6215351145146593,-1.3679011580350096,0
58,10,131,4,3,4,3,10,3,38,2,37,10,1,False,False,True,False,True,False,False,True,True,False,0.02702702702702703,0.9736842105263158,5.821991087935315,0.33331657527813313,-2.5096265503251836,0
44,23,132,2,3,2,2,1,3,17,4,3,2,1,False,True,False,False,True,False,True,False,True,False,0.3333333333333333,0.17647058823529413,-0.6787190955442173,1.5020236814350254,0.7442220499153084,0
37,6,133,3,3,1,1,1,4,7,3,3,2,0,True,False,False,False,True,True,False,False,False,True,0.0,0.42857142857142855,-2.047229850657001,0.5766916727178577,-0.45088183845649016,1
32,1,134,4,3,1,1,3,3,1,3,1,0,0,False,True,False,False,True,False,False,True,True,False,0.0,1.0,-2.533855638639337,-0.34630167646177523,-0.5232963488786803,0
20,6,137,4,2,1,4,3,3,1,3,1,0,1,False,True,False,True,False,False,False,True,False,True,1.0,1.0,-2.481959607445306,-1.759225604841531,1.5083552670484222,1
34,6,138,1,3,2,3,5,3,16,3,16,13,2,False,True,False,True,False,False,False,True,True,False,0.125,1.0,1.46089415876,-1.5413689520579663,-1.7421344095603213,0
37,2,139,3,2,2,4,6,3,17,4,1,0,0,False,True,False,False,True,True,False,False,True,False,0.0,0.058823529411764705,-0.7875523681045054,2.4125178532677882,-0.043195345900736315,0
59,2,140,3,2,5,4,10,4,30,3,3,2,2,True,False,False,True,False,False,True,False,True,False,0.6666666666666666,0.1,3.052564279345174,3.412436550158207,1.1887210346709487,0
50,1,141,1,3,5,2,10,3,28,2,8,3,0,False,True,False,True,False,False,True,False,False,True,0.0,0.2857142857142857,2.6244273821971325,3.3218632740954703,-0.6581320098202539,0
25,5,142,3,2,2,3,7,3,6,3,6,4,0,False,False,True,False,True,False,False,True,False,True,0.0,1.0,-0.855713844032015,-0.5727509848563443,-1.419871462761559,1
25,7,143,4,2,1,4,3,3,2,3,2,2,2,False,True,False,False,True,False,True,False,True,False,1.0,1.0,-1.9031576542851432,-1.8736848276677056,1.5340982103019245,0
22,15,144,2,3,1,4,3,3,1,3,0,0,0,False,True,False,True,False,False,False,True,True,False,0.0,0.0,-3.0365473627665494,1.1354561539154469,0.0942268343601844,0
51,1,145,1,2,3,1,8,4,23,2,13,12,12,False,True,False,True,False,False,False,True,True,False,0.9230769230769231,0.5652173913043478,4.135338222058448,-1.005454881916456,1.7551246845057258,0
34,7,147,1,1,2,3,7,4,9,3,9,7,0,False,True,False,False,True,False,False,True,False,True,0.0,1.0,0.09704146144458312,-0.6277598394524571,-2.0880729562127245,1
54,26,148,4,4,4,4,10,3,23,3,5,3,4,True,False,False,True,False,False,False,True,False,True,0.8,0.21739130434782608,2.620452650406754,2.1933843188320608,1.8796833334860374,0
24,18,150,2,3,1,3,3,3,6,3,5,3,1,False,True,False,False,True,False,True,False,True,False,0.2,0.8333333333333334,-1.820475627782858,-0.9003468712707728,-0.4841237107028504,0
34,6,151,3,2,2,2,5,3,12,3,1,0,0,False,True,False,True,False,True,False,False,True,False,0.0,0.08333333333333333,-1.304142893627203,2.060384003402652,0.10689512686321552,0
37,3,152,3,3,3,4,8,3,12,3,5,3,1,False,False,True,False,True,False,False,True,True,False,0.2,0.4166666666666667,0.30935402666013856,1.312740784254453,-0.12199988977874593,0
34,5,153,3,2,3,1,9,3,14,3,11,10,5,False,True,False,True,False,False,False,True,True,False,0.45454545454545453,0.7857142857142857,2.078969646299328,-0.8565739673537318,-0.06428136721005086,0
36,11,154,2,3,3,4,8,3,10,3,9,7,2,False,False,True,True,False,False,True,False,True,False,0.2222222222222222,0.9,0.9747324152923335,-0.31743371937379866,-0.9045837935920938,0
36,3,155,1,3,1,4,3,4,7,3,1,0,0,False,True,False,True,False,True,False,False,True,False,0.0,0.14285714285714285,-2.180006569765963,1.4985269943283681,-0.26480793146070175,0
43,26,158,3,3,4,4,10,3,25,4,25,12,4,False,False,True,False,True,False,True,False,False,True,0.16,1.0,4.428775225376522,-0.8088774983806452,-2.001033717756777,0
30,23,159,1,1,1,3,2,4,10,2,10,7,0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-0.9811440197114439,-1.3900019096424319,-1.9348119484388764,0
33,22,160,3,3,2,2,7,3,8,4,7,7,0,False,False,True,False,True,False,True,False,True,False,0.0,0.875,-0.11160134198628817,-0.29492843008668806,-1.4802704155725155,0
56,14,161,2,3,1,2,6,3,7,3,5,4,4,False,True,False,True,False,False,True,False,False,True,0.8,0.7142857142857143,0.2932239201349289,-0.07835530299436962,1.6702551169395685,1
51,6,162,1,3,5,3,10,3,23,3,20,18,15,False,True,False,False,True,False,False,True,True,False,0.75,0.8695652173913043,6.468802162509488,-1.9534258188850575,0.7927930144633305,0
31,6,163,2,1,2,3,7,3,12,2,7,7,7,False,False,True,False,True,False,True,False,False,True,1.0,0.5833333333333334,1.0214458776892212,-1.2317364923256036,1.937990757362997,1
26,6,164,3,2,1,2,2,3,5,2,5,4,4,False,True,False,True,False,False,True,False,True,False,0.8,1.0,-1.3379331903300566,-2.120188573987056,1.2574991195809933,0
58,23,165,4,3,3,4,9,3,40,2,40,10,15,False,True,False,True,False,False,True,False,True,False,0.375,1.0,7.167173266088786,-1.8735761084220357,-0.18434780549284624,1
19,22,167,4,3,1,3,1,3,0,2,0,0,0,False,False,True,False,True,False,False,True,False,True,0.0,0.0,-3.470086411384472,0.8036906537057017,0.34341646999652625,1
22,2,169,3,3,1,4,2,3,3,3,2,1,2,False,True,False,False,True,False,True,False,True,False,1.0,0.6666666666666666,-2.232653031333625,-1.2549131540816076,1.9102008921895024,0
49,20,170,3,3,2,1,7,3,16,2,15,11,5,False,True,False,True,False,False,True,False,True,False,0.3333333333333333,0.9375,2.3457476298380313,-1.0129149926633758,-0.30729244889966145,0
43,28,171,2,4,1,3,5,3,18,3,3,2,1,False,True,False,True,False,False,False,True,True,False,0.3333333333333333,0.16666666666666666,-0.5151249283558269,1.6436004404351259,0.7803896305697482,0
50,12,174,3,3,3,4,8,3,16,3,2,2,2,False,False,True,True,False,False,False,True,True,False,1.0,0.125,1.0180673194621959,1.9361669209120698,2.393512745898709,0
31,20,175,2,1,2,3,5,3,4,3,2,2,2,False,False,True,True,False,False,True,False,False,True,1.0,0.5,-0.9792205727015888,-0.3207931630789746,1.8335077780801645,1
41,9,176,3,3,3,3,8,3,12,3,9,7,0,False,False,True,False,True,True,False,False,False,True,0.0,0.75,0.9595767944905522,0.5802523176614494,-1.3341063629643233,0
26,25,177,3,3,1,3,3,4,8,3,8,7,5,True,False,False,True,False,False,True,False,True,False,0.625,1.0,-0.4856068789967853,-2.4455037844722294,0.16854322850291506,0
36,6,178,2,3,2,2,6,4,7,3,3,2,0,False,True,False,False,True,True,False,False,True,False,0.0,0.42857142857142855,-1.0294607511209768,1.1344636279266749,-0.7541095299797501,0
51,8,179,1,1,3,4,9,3,18,3,4,2,0,False,True,False,False,True,False,False,True,True,False,0.0,0.2222222222222222,0.9039761036892136,2.805148042755955,-0.4719637583116383,1
39,4,182,4,2,2,3,7,3,17,4,15,11,5,False,False,True,True,False,False,True,False,True,False,0.3333333333333333,0.8823529411764706,2.1005931559381983,-1.3497272846621031,-0.6040946559865573,0
25,28,183,1,2,2,3,8,3,6,3,2,2,2,False,False,True,False,True,False,True,False,True,False,1.0,0.3333333333333333,-0.6788488736313502,0.09783842437969195,1.7961116727362287,0
30,9,184,3,3,2,4,7,3,12,1,11,9,4,True,False,False,False,True,False,True,False,False,True,0.36363636363636365,0.9166666666666666,0.9096045790922607,-1.3699381727197981,-0.28385086751352623,0
32,9,190,1,3,1,1,4,4,10,4,5,4,0,False,True,False,True,False,False,False,True,True,False,0.0,0.5,-1.2874194511139545,0.33896445818316606,-1.0835253822696653,1
45,29,192,3,3,1,4,4,3,9,2,6,5,0,False,True,False,False,True,False,False,True,True,False,0.0,0.6666666666666666,-0.7729334830664064,0.3492699612577727,-0.7280399895993129,0
