timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:20:05.065251,0.0,5933154304,17179869184
2025-06-08T11:20:06.068495,75.2,6073368576,17179869184
2025-06-08T11:20:07.069872,72.4,6063587328,17179869184
2025-06-08T11:20:08.074155,76.2,6099468288,17179869184
2025-06-08T11:20:09.079713,74.0,5817974784,17179869184
2025-06-08T11:20:10.080714,100.0,5554454528,17179869184
2025-06-08T11:20:11.086187,100.0,5819760640,17179869184
2025-06-08T11:20:12.094730,100.0,5886279680,17179869184
2025-06-08T11:20:13.104585,100.0,5883396096,17179869184
2025-06-08T11:20:14.107814,100.0,5754847232,17179869184
2025-06-08T11:20:15.113122,100.0,5710970880,17179869184
2025-06-08T11:20:16.116027,100.0,5736562688,17179869184
2025-06-08T11:20:17.128581,100.0,5696143360,17179869184
2025-06-08T11:20:18.131770,100.0,5650022400,17179869184
2025-06-08T11:20:19.142864,100.0,5643894784,17179869184
2025-06-08T11:20:20.149347,100.0,5608833024,17179869184
2025-06-08T11:20:21.158299,100.0,5629788160,17179869184
2025-06-08T11:20:22.163784,100.0,5623283712,17179869184
2025-06-08T11:20:23.173508,100.0,5606391808,17179869184
2025-06-08T11:20:24.175536,100.0,5613961216,17179869184
2025-06-08T11:20:25.181461,100.0,5605654528,17179869184
2025-06-08T11:20:26.185362,100.0,5616877568,17179869184
2025-06-08T11:20:27.191225,100.0,5531811840,17179869184
2025-06-08T11:20:28.196520,84.5,5316771840,17179869184
2025-06-08T11:20:29.198597,89.5,5046026240,17179869184
2025-06-08T11:20:30.203889,56.3,5244649472,17179869184
2025-06-08T11:20:31.209593,58.7,5554405376,17179869184
2025-06-08T11:20:32.213050,61.4,5810257920,17179869184
2025-06-08T11:20:33.218461,75.9,5939265536,17179869184
