timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:02:04.722514,37.5,6321356800,17179869184
2025-06-08T11:02:05.225282,87.6,6302679040,17179869184
2025-06-08T11:02:05.730759,63.4,6315606016,17179869184
2025-06-08T11:02:06.233748,34.7,6313771008,17179869184
2025-06-08T11:02:06.738954,35.9,6255083520,17179869184
2025-06-08T11:02:07.244405,69.7,6295486464,17179869184
2025-06-08T11:02:07.749897,83.4,5972344832,17179869184
2025-06-08T11:02:08.257939,26.3,5974360064,17179869184
2025-06-08T11:02:08.771958,62.8,6046597120,17179869184
2025-06-08T11:02:09.272492,41.9,6084558848,17179869184
2025-06-08T11:02:09.774837,94.7,5830393856,17179869184
2025-06-08T11:02:10.280357,100.0,5802672128,17179869184
2025-06-08T11:02:10.786303,99.5,5534367744,17179869184
2025-06-08T11:02:11.295585,100.0,5788844032,17179869184
2025-06-08T11:02:11.801915,100.0,5866258432,17179869184
2025-06-08T11:02:12.307183,100.0,5877219328,17179869184
2025-06-08T11:02:12.812665,100.0,5922865152,17179869184
2025-06-08T11:02:13.317905,100.0,5919539200,17179869184
2025-06-08T11:02:13.823651,100.0,5918982144,17179869184
2025-06-08T11:02:14.325659,100.0,5924716544,17179869184
2025-06-08T11:02:14.832094,100.0,5928124416,17179869184
2025-06-08T11:02:15.337729,100.0,5929009152,17179869184
2025-06-08T11:02:15.846484,100.0,5934612480,17179869184
2025-06-08T11:02:16.356278,100.0,5933236224,17179869184
2025-06-08T11:02:16.857681,100.0,5932974080,17179869184
2025-06-08T11:02:17.361076,100.0,5933711360,17179869184
2025-06-08T11:02:17.865871,100.0,5940199424,17179869184
2025-06-08T11:02:18.371368,100.0,5936562176,17179869184
2025-06-08T11:02:18.873952,100.0,5939396608,17179869184
2025-06-08T11:02:19.379665,100.0,5949931520,17179869184
2025-06-08T11:02:19.886705,100.0,5937528832,17179869184
2025-06-08T11:02:20.396459,100.0,5875564544,17179869184
2025-06-08T11:02:20.903369,100.0,5782011904,17179869184
2025-06-08T11:02:21.409719,100.0,5807112192,17179869184
2025-06-08T11:02:21.916373,100.0,5798379520,17179869184
2025-06-08T11:02:22.428439,100.0,5781209088,17179869184
2025-06-08T11:02:22.935497,100.0,5773721600,17179869184
2025-06-08T11:02:23.439836,100.0,5786746880,17179869184
2025-06-08T11:02:23.945768,100.0,5751668736,17179869184
2025-06-08T11:02:24.452114,100.0,5740494848,17179869184
2025-06-08T11:02:24.968945,100.0,5748326400,17179869184
2025-06-08T11:02:25.475952,100.0,5745999872,17179869184
2025-06-08T11:02:25.982839,100.0,5745475584,17179869184
2025-06-08T11:02:26.490567,100.0,5747507200,17179869184
2025-06-08T11:02:26.991711,100.0,5751095296,17179869184
2025-06-08T11:02:27.497271,100.0,5746999296,17179869184
2025-06-08T11:02:28.002804,93.8,5625282560,17179869184
2025-06-08T11:02:28.506613,74.4,5709987840,17179869184
2025-06-08T11:02:29.011890,70.5,5503467520,17179869184
2025-06-08T11:02:29.517263,75.9,4741513216,17179869184
2025-06-08T11:02:30.017654,63.3,4815372288,17179869184
2025-06-08T11:02:30.522866,53.7,4841127936,17179869184
2025-06-08T11:02:31.024376,30.8,4884480000,17179869184
2025-06-08T11:02:31.529669,38.4,5008719872,17179869184
2025-06-08T11:02:32.032399,34.0,5098536960,17179869184
2025-06-08T11:02:32.537735,37.6,5122015232,17179869184
2025-06-08T11:02:33.040857,67.2,5075189760,17179869184
