timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:40:55.399583,0.0,6215073792,17179869184
2025-06-08T11:40:56.407124,75.9,6254231552,17179869184
2025-06-08T11:40:57.412801,80.7,6251298816,17179869184
2025-06-08T11:40:58.418412,73.4,5972525056,17179869184
2025-06-08T11:40:59.424004,73.7,5916639232,17179869184
2025-06-08T11:41:00.429012,100.0,5728157696,17179869184
2025-06-08T11:41:01.433068,100.0,5886197760,17179869184
2025-06-08T11:41:02.441046,100.0,5834063872,17179869184
2025-06-08T11:41:03.447288,100.0,5792301056,17179869184
2025-06-08T11:41:04.459376,100.0,5837340672,17179869184
2025-06-08T11:41:05.462743,100.0,5831491584,17179869184
2025-06-08T11:41:06.467309,100.0,5809324032,17179869184
2025-06-08T11:41:07.470880,100.0,5785567232,17179869184
2025-06-08T11:41:08.477108,100.0,5820874752,17179869184
2025-06-08T11:41:09.483049,100.0,5816025088,17179869184
2025-06-08T11:41:10.487207,99.9,5762793472,17179869184
2025-06-08T11:41:11.499934,100.0,5798379520,17179869184
2025-06-08T11:41:12.508852,100.0,5706661888,17179869184
2025-06-08T11:41:13.518486,100.0,5753487360,17179869184
2025-06-08T11:41:14.535078,100.0,5563449344,17179869184
2025-06-08T11:41:15.541860,100.0,5596446720,17179869184
2025-06-08T11:41:16.547175,100.0,5581488128,17179869184
2025-06-08T11:41:17.552460,100.0,5573132288,17179869184
2025-06-08T11:41:18.557688,96.4,5682200576,17179869184
2025-06-08T11:41:19.562946,69.1,5530599424,17179869184
2025-06-08T11:41:20.567370,100.0,5821792256,17179869184
2025-06-08T11:41:21.578999,62.4,5053825024,17179869184
2025-06-08T11:41:22.584420,56.8,5134204928,17179869184
2025-06-08T11:41:23.585960,51.1,5210046464,17179869184
2025-06-08T11:41:24.588357,64.0,5105729536,17179869184
