timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:43:12.850828,0.0,6093766656,17179869184
2025-06-08T11:43:13.856051,78.5,6131990528,17179869184
2025-06-08T11:43:14.861585,78.9,6130106368,17179869184
2025-06-08T11:43:15.867060,72.4,6251855872,17179869184
2025-06-08T11:43:16.872525,94.3,5756076032,17179869184
2025-06-08T11:43:17.876028,100.0,5478465536,17179869184
2025-06-08T11:43:18.888074,100.0,5807456256,17179869184
2025-06-08T11:43:19.892874,100.0,5862785024,17179869184
2025-06-08T11:43:20.898188,100.0,5838192640,17179869184
2025-06-08T11:43:21.904394,100.0,5845139456,17179869184
2025-06-08T11:43:22.908637,100.0,5851332608,17179869184
2025-06-08T11:43:23.910659,100.0,5895471104,17179869184
2025-06-08T11:43:24.921643,100.0,5866864640,17179869184
2025-06-08T11:43:25.935053,100.0,5843419136,17179869184
2025-06-08T11:43:26.939453,100.0,5839732736,17179869184
2025-06-08T11:43:27.951420,100.0,5834440704,17179869184
2025-06-08T11:43:28.954817,100.0,5856903168,17179869184
2025-06-08T11:43:29.959996,100.0,5860753408,17179869184
2025-06-08T11:43:30.969194,100.0,5902057472,17179869184
2025-06-08T11:43:31.977037,100.0,5831426048,17179869184
2025-06-08T11:43:32.982879,100.0,5832736768,17179869184
2025-06-08T11:43:33.988178,100.0,5819023360,17179869184
2025-06-08T11:43:34.993599,100.0,5839486976,17179869184
2025-06-08T11:43:35.995662,87.8,5696339968,17179869184
2025-06-08T11:43:37.000984,87.6,5470584832,17179869184
2025-06-08T11:43:38.002429,96.6,5233475584,17179869184
2025-06-08T11:43:39.007646,81.1,5680840704,17179869184
2025-06-08T11:43:40.013044,59.1,5659852800,17179869184
2025-06-08T11:43:41.018383,53.5,5881610240,17179869184
2025-06-08T11:43:42.023736,64.6,6025248768,17179869184
