timestamp,cpu_percent_system,virtual_memory_percent_system
2025-06-06T12:01:48.988074,0.0,71.2
2025-06-06T12:01:54.011820,88.9,72.3
2025-06-06T12:01:59.085031,100.0,74.4
2025-06-06T12:02:04.109842,100.0,74.8
2025-06-06T12:02:09.136534,100.0,74.2
2025-06-06T12:02:14.154575,100.0,74.0
2025-06-06T12:02:19.186560,100.0,74.6
2025-06-06T12:02:24.219658,100.0,74.5
2025-06-06T12:02:29.235534,100.0,75.6
2025-06-06T12:02:34.263137,100.0,74.4
2025-06-06T12:02:39.285449,100.0,75.3
2025-06-06T12:02:44.308478,100.0,75.7
2025-06-06T12:02:49.329319,100.0,74.3
2025-06-06T12:02:54.346058,100.0,75.6
2025-06-06T12:02:59.362962,100.0,75.4
2025-06-06T12:03:04.383847,100.0,74.4
2025-06-06T12:03:09.418378,100.0,74.8
2025-06-06T12:03:14.448157,100.0,74.5
2025-06-06T12:03:19.473699,100.0,74.6
2025-06-06T12:03:24.494049,100.0,74.8
2025-06-06T12:03:29.514974,100.0,75.8
2025-06-06T12:03:34.533952,100.0,74.3
2025-06-06T12:03:39.568245,100.0,75.5
2025-06-06T12:03:44.587564,100.0,75.7
2025-06-06T12:03:49.606583,100.0,75.4
2025-06-06T12:03:54.637539,100.0,74.3
2025-06-06T12:03:59.664802,100.0,75.6
2025-06-06T12:04:04.690897,100.0,74.6
2025-06-06T12:04:09.710014,94.5,69.2
