timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:44:08.893278,0.0,5961646080,17179869184
2025-06-08T11:44:09.899864,85.7,6038814720,17179869184
2025-06-08T11:44:10.905838,81.2,6045941760,17179869184
2025-06-08T11:44:11.911382,77.8,6070927360,17179869184
2025-06-08T11:44:12.912505,88.8,6132006912,17179869184
2025-06-08T11:44:13.918530,99.9,5970083840,17179869184
2025-06-08T11:44:14.924228,100.0,6132776960,17179869184
2025-06-08T11:44:15.931047,100.0,6056427520,17179869184
2025-06-08T11:44:16.938027,100.0,6111297536,17179869184
2025-06-08T11:44:17.944072,100.0,6027231232,17179869184
2025-06-08T11:44:18.946173,100.0,6047006720,17179869184
2025-06-08T11:44:19.950354,100.0,6047645696,17179869184
2025-06-08T11:44:20.954125,100.0,6072893440,17179869184
2025-06-08T11:44:21.959910,100.0,5893439488,17179869184
2025-06-08T11:44:22.963079,100.0,5828280320,17179869184
2025-06-08T11:44:23.968182,100.0,5786796032,17179869184
2025-06-08T11:44:24.971061,100.0,5817942016,17179869184
2025-06-08T11:44:25.976844,100.0,5875482624,17179869184
2025-06-08T11:44:26.982579,100.0,5959057408,17179869184
2025-06-08T11:44:27.984314,100.0,5860753408,17179869184
2025-06-08T11:44:28.991014,100.0,5961302016,17179869184
2025-06-08T11:44:29.997726,100.0,5983109120,17179869184
2025-06-08T11:44:31.004772,100.0,5942312960,17179869184
2025-06-08T11:44:32.013800,100.0,6137511936,17179869184
2025-06-08T11:44:33.017292,100.0,6090997760,17179869184
2025-06-08T11:44:34.020283,84.9,5892292608,17179869184
2025-06-08T11:44:35.027160,89.6,6005555200,17179869184
2025-06-08T11:44:36.030532,65.5,5583323136,17179869184
2025-06-08T11:44:37.035881,55.1,5599969280,17179869184
2025-06-08T11:44:38.036359,50.1,5657837568,17179869184
2025-06-08T11:44:39.041708,61.3,5682135040,17179869184
