Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Human Resources,Department_Other,Department_Sales,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
44.28,1.4,1,2,3,2,4,7,3,8,1,6,4,0.0,False,False,True,True,False,False,False,True,False,True,0.0,0.75,-0.3100771768009698,0.6450292794053613,-0.8259931755217386,1
52.92,11.2,2,3,2,2,2,6,4,10,3,10,7,1.5,False,True,False,False,True,False,True,False,True,False,0.09999999999999999,1.0,0.7111756367051322,-0.33553994872848986,-1.3903882539936046,0
39.96,2.8,4,4,2,1,3,1,3,7,3,0,0,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.0,-2.477949982280791,1.6805064514654444,0.4643491457465893,1
35.64,4.2,5,4,3,1,3,3,3,8,3,8,7,4.5,False,True,False,True,False,False,True,False,False,True,0.375,1.0,-0.5607098881703165,-1.6619299921758763,-0.10716550829439783,0
29.16,2.8,7,1,3,1,2,4,3,6,3,2,2,3.0,False,True,False,False,True,False,True,False,True,False,1.0,0.3333333333333333,-1.5618174628450474,-0.22200659176450135,2.1453769135127483,0
34.56,2.8,8,4,3,1,4,3,3,8,2,7,7,4.5,False,True,False,False,True,False,False,True,True,False,0.4285714285714286,0.875,-0.6808832352072153,-1.4620611772666112,0.2270314962473132,0
63.72,4.2,10,3,4,1,1,2,4,12,2,1,0,0.0,False,True,False,True,False,False,True,False,False,True,0.0,0.08333333333333333,-1.3049111518205,2.5944020215906494,0.4675305002961807,0
32.4,33.6,11,4,3,1,3,2,4,1,3,1,0,0.0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-2.722065154463868,-0.6582806026700725,-1.0185644528286808,0
41.04,32.2,12,4,2,3,3,8,4,10,3,9,7,1.5,False,True,False,False,True,False,False,True,True,False,0.1111111111111111,0.9,0.9366060432363871,-0.24323230030463436,-1.5191427485496853,0
38.88,37.8,13,3,3,2,3,6,3,17,2,7,7,10.5,False,True,False,False,True,False,True,False,True,False,1.0,0.4117647058823529,1.3068631914746955,-0.6365904260021145,2.2418261386642677,0
37.8,22.4,14,1,4,1,2,2,3,6,3,5,4,0.0,False,True,False,False,True,False,True,False,True,False,0.0,0.8333333333333334,-1.6794677676851648,-0.3053169607291574,-0.9188169422266995,0
31.32,21.0,15,4,2,2,3,4,3,10,3,9,5,0.0,False,True,False,True,False,False,False,True,False,True,0.0,0.9,-0.6215361462638059,-0.6080585300661047,-1.3678069997323203,0
33.48,36.4,16,1,3,1,3,3,3,5,2,5,2,6.0,False,True,False,False,True,True,False,False,True,False,0.7999999999999999,1.0,-1.2299599069982121,-1.6353762022879068,1.220537223265629,0
36.72,26.6,18,2,3,1,4,2,3,3,3,2,2,1.5,False,True,False,False,True,True,False,False,True,False,0.5,0.6666666666666666,-2.0011626945713648,-0.40999652213859883,0.6403647112768072,0
30.24,33.6,19,3,2,1,3,1,3,6,3,4,2,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.6666666666666666,-2.2910539226594633,-0.2794144635244159,-0.7057464050260897,1
31.32,29.4,20,2,4,3,1,9,3,10,3,10,9,12.0,False,True,False,True,False,True,False,False,True,False,0.7999999999999999,1.0,1.9704504491318418,-1.9328238542797334,0.8721258180940794,0
