Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Finance,Department_HR,Department_Hum Res,Department_Human Resource,Department_Human Resources,Department_IT,Department_Marketing,Department_Other,Department_R&D,Department_R&D Lab,Department_ResDev,Department_Research and Dev,Department_Sale,Department_Sale Dept,Department_Sales,Department_Sales ,Department_Saless,Gender_ fem ,Gender_F,Gender_Female,Gender_M,Gender_Mal,Gender_Male,Gender_female,MaritalStatus_DIVORCED,MaritalStatus_Divorced,MaritalStatus_MARRIED,MaritalStatus_Married,MaritalStatus_SINGLE,MaritalStatus_Single,OverTime_ NO ,OverTime_ YES ,OverTime_N,OverTime_No,OverTime_Y,OverTime_Yes,OverTime_no,OverTime_yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
41.0,1,1,2.0,3,2,4.0,7,3,8.0,1.0,6.483196000986209,4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.3167826947000981,-0.29265978528943465,0.123567230399134,-1.6057423282386332,1
49.0,8,2,3.0,2,2,2.0,5,4,10.0,3.0,9.74452776635652,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0014264773801352468,0.3809106204948022,0.3156340170052461,-1.0007698150269857,0.14535895436033014,0
37.0,2,4,3.0,2,1,3.0,1,3,7.0,3.0,0.6051993165683194,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.03379579547829831,-2.532458255341699,0.9752000796430912,0.13451366665100767,1
33.0,3,5,3.0,3,1,3.0,2,3,8.0,3.0,7.924382017253885,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.005262371908071304,0.3872020973724723,-0.6344549922041259,-1.7296962229817308,-0.39850336923054913,0
27.0,2,7,3.0,3,1,2.0,3,3,6.0,3.0,1.8127392204547648,2,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.01533629137821624,0.11809903941551109,-1.85307903842571,0.2785778276937139,0.6414676948882455,0
32.0,2,8,3.0,3,1,4.0,3,3,8.0,2.0,6.354391943431908,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.006562554794802312,0.3104890555082318,-0.6953633837270091,-1.226715585922098,-0.7577352815148188,0
59.0,3,10,3.0,4,1,1.0,2,4,12.0,2.0,0.6172453170963307,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.020106609436770406,-2.07126919040316,1.5602348057315385,0.856472727271067,0
30.0,24,11,3.0,3,1,3.0,5,4,1.0,3.0,1.2111568808320323,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.4734375334093534,-2.0776234599343963,-1.078856284354728,-0.6135240511799144,0
38.0,23,12,4.0,2,3,3.0,8,4,10.0,3.0,8.346042850165313,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0016655016860513828,0.3262442713446484,0.8603876993275528,-0.3635251536693158,-0.3398094916387917,0
100.917558528236,27,13,3.0,3,2,3.0,9,3,17.0,2.0,6.004700225211318,7,7.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.016204379140047354,0.1380717068933918,1.6033967504314721,1.2824782042586818,0.21142030446147136,0
35.0,16,14,3.0,4,1,2.0,2,3,6.0,3.0,4.571225557169449,4,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,0.2978130230546408,-1.6196644553331725,-0.5948224798987445,-0.6430599574261351,0
29.0,15,15,4.0,2,2,3.0,3,3,10.0,3.0,9.420002688311214,5,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.3682250341012626,-0.4533054691704219,-1.0365517328493714,-0.7853479132712929,0
31.0,26,16,3.0,3,1,3.0,2,3,5.0,2.0,5.890645538513184,2,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.009438930485921518,0.46052707755359107,-1.3630214226740076,-1.698439205203226,-0.712687318459284,0
34.0,19,18,3.0,3,1,4.0,5,3,3.0,3.0,1.6612921661426217,2,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.00836719074591367,0.2164646815119243,-1.7566790539581718,0.07695576216242736,-0.7069294978953033,0
28.0,24,19,3.0,2,1,3.0,1,3,6.0,3.0,3.2255856600879538,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,0.21014526728961488,-2.093528074554671,-0.24200886493575544,-0.5735344503383069,1
29.0,21,20,2.0,4,3,1.0,8,3,10.0,3.0,9.828435467947951,9,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.011314393615658242,0.3841905469770103,1.9126643400441696,-1.0392364464601607,0.0239482295943356,0
32.0,5,21,3.0,4,1,2.0,3,3,7.0,2.0,6.091927757204779,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.34018799908512415,-1.5797296469771644,-0.5826025323149918,-0.7471826543311669,0
22.0,16,22,3.0,4,1,4.0,2,3,1.0,2.0,1.2889485675494172,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.5038460666572766,-2.567418224379316,-1.417815743487655,-1.6932657037532926,0
53.0,2,23,1.0,2,4,4.0,9,3,31.0,3.0,26.067320624003703,8,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0015997442129906695,0.3286979414564409,4.383994999374538,0.22007341427795102,-1.255170611659262,0
38.0,2,24,3.0,3,1,4.0,3,3,6.0,3.0,3.113424410990393,2,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.004464649403319113,0.20283801888421948,-1.7655139269964726,0.003946171763739557,-0.4808553105435668,0
