Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Human Resources,Department_Other,Department_Sales,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
44.28,1.4,1,2,3,2,4,7,3,8,1,6,4,0.0,False,False,True,True,False,False,False,True,False,True,0.0,0.75,-0.31007536271710956,0.6450794206510421,-0.8261573493814413,1
52.92,11.2,2,3,2,2,2,6,4,10,3,10,7,1.5,False,True,False,False,True,False,True,False,True,False,0.09999999999999999,1.0,0.7111761092216197,-0.33552782436371603,-1.390441730336412,0
39.96,2.8,4,4,2,1,3,1,3,7,3,0,0,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.0,-2.4779483583128585,1.680557060287778,0.4641967512967075,1
35.64,4.2,5,4,3,1,3,3,3,8,3,8,7,4.5,False,True,False,True,False,False,True,False,False,True,0.375,1.0,-0.5607106572729024,-1.6619489151730298,-0.10709168693317442,0
29.16,2.8,7,1,3,1,2,4,3,6,3,2,2,3.0,False,True,False,False,True,False,True,False,True,False,1.0,0.3333333333333333,-1.5618212610088484,-0.222106600158845,2.1457500358912327,0
34.56,2.8,8,4,3,1,4,3,3,8,2,7,7,4.5,False,True,False,False,True,False,False,True,True,False,0.4285714285714286,0.875,-0.6808842856133819,-1.4620835651714363,0.22714114429242396,0
63.72,4.2,10,3,4,1,1,2,4,12,2,1,0,0.0,False,True,False,True,False,False,True,False,False,True,0.0,0.08333333333333333,-1.3049083558613446,2.594474159128792,0.46724699241130685,0
32.4,33.6,11,4,3,1,3,2,4,1,3,1,0,0.0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-2.7220633943615495,-0.658241201768272,-1.0187494200920015,0
41.04,32.2,12,4,2,3,3,8,4,10,3,9,7,1.5,False,True,False,False,True,False,False,True,True,False,0.1111111111111111,0.9,0.9366057531478958,-0.243234598135839,-1.5191056821333593,0
38.88,37.8,13,3,3,2,3,6,3,17,2,7,7,10.5,False,True,False,False,True,False,True,False,True,False,1.0,0.4117647058823529,1.3068615759881137,-0.6366273794959486,2.242000027539581,0
37.8,22.4,14,1,4,1,2,2,3,6,3,5,4,0.0,False,True,False,False,True,False,True,False,True,False,0.0,0.8333333333333334,-1.6794677631519994,-0.3053164468973015,-0.9188241912382475,0
31.32,21.0,15,4,2,2,3,4,3,10,3,9,5,0.0,False,True,False,True,False,False,False,True,False,True,0.0,0.9,-0.6215382836204644,-0.6081149937487885,-1.3676078716671,0
33.48,36.4,16,1,3,1,3,3,3,5,2,5,2,6.0,False,True,False,False,True,True,False,False,True,False,0.7999999999999999,1.0,-1.229960753352532,-1.635407437857975,1.2206040634522302,0
36.72,26.6,18,2,3,1,4,2,3,3,3,2,2,1.5,False,True,False,False,True,True,False,False,True,False,0.5,0.6666666666666666,-2.0011636114260463,-0.41002000646185804,0.6404466073410645,0
30.24,33.6,19,3,2,1,3,1,3,6,3,4,2,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.6666666666666666,-2.291054504988276,-0.27942941409656663,-0.7056981180869374,1
31.32,29.4,20,2,4,3,1,9,3,10,3,10,9,12.0,False,True,False,True,False,True,False,False,True,False,0.7999999999999999,1.0,1.9704519324990357,-1.9327773684848433,0.8720092304007201,0
34.56,7.0,21,1,4,1,2,3,3,7,2,6,2,0.0,False,True,False,False,True,True,False,False,False,True,0.0,0.8571428571428571,-1.7424836673814563,-0.1795795132721411,-0.8015864015296866,0
23.76,22.4,22,4,4,1,4,3,3,1,2,1,0,0.0,False,True,False,False,True,True,False,False,False,True,0.0,1.0,-2.8945681287559863,-0.7291513343820412,-0.6936350484705277,0
57.24,2.8,23,1,2,4,4,10,3,31,3,25,8,4.5,False,False,True,True,False,False,True,False,True,False,0.12,0.8064516129032258,4.5301394928701955,0.6819093399133367,-1.6655280259241485,0
41.04,2.8,24,4,3,1,4,4,3,6,3,3,2,1.5,False,True,False,False,True,False,False,True,False,True,0.3333333333333333,0.5,-1.4491517706165549,0.35439981899679995,0.5421205216109785,0
25.92,15.4,26,1,4,2,3,4,3,5,2,4,2,1.5,False,True,False,True,False,True,False,False,True,False,0.25,0.8,-1.5535566059058368,-0.3919171403255619,-0.22851895530306085,0
38.88,12.6,27,3,2,1,1,4,4,10,3,5,3,0.0,False,False,True,False,True,False,False,True,True,False,0.0,0.5,-1.25528626559905,0.5062894948162349,-0.822177502790056,1
36.72,9.8,28,1,3,3,2,9,3,13,3,12,6,3.0,False,True,False,True,False,False,False,True,True,False,0.16666666666666666,0.9230769230769231,1.2980761862919874,-0.2017170115021011,-1.1481445926436797,0
22.68,21.0,30,3,3,1,4,1,3,0,3,0,0,0.0,False,True,False,False,True,False,False,True,True,False,0.0,0.0,-3.394230526852763,0.8931886411472522,0.18210867124591334,0
36.72,8.4,31,2,3,1,1,3,3,8,3,4,2,1.5,False,True,False,False,True,False,False,True,True,False,0.25,0.5,-1.5601742517135495,0.29360719725094486,0.2892558348024532,1
57.24,7.0,32,3,3,5,3,10,3,26,2,14,13,6.0,False,True,False,True,False,True,False,False,True,False,0.2857142857142857,0.5384615384615384,4.501784105228433,1.034148312778727,-0.504204568689851,0
34.56,22.4,33,2,1,1,1,4,4,10,3,10,2,9.0,False,True,False,True,False,False,False,True,False,True,0.6,1.0,-0.27641579156584367,-1.8187348487796133,0.43990518107453974,1
45.36,11.2,35,3,3,2,2,7,3,10,3,9,7,6.0,False,False,True,False,True,False,True,False,True,False,0.4444444444444444,0.9,0.9524644352909054,-0.7495314225413479,0.14016468668401685,0
47.52,9.8,36,1,2,3,4,9,3,24,3,22,6,7.5,False,True,False,True,False,False,True,False,True,False,0.22727272727272724,0.9166666666666666,3.208458188093619,-0.3496169843531943,-1.0791241210036422,0
49.68,2.8,38,2,3,5,1,10,3,22,2,2,2,3.0,False,False,True,True,False,False,False,True,True,False,1.0,0.09090909090909091,2.2128818403601684,2.7019166991977106,2.374816266095347,0
35.64,2.8,39,3,3,1,4,2,3,7,3,1,1,0.0,False,True,False,False,True,False,False,True,True,False,0.0,0.14285714285714285,-2.3152096333358885,1.265388603251015,0.09626779508492973,0
47.52,14.0,40,4,3,2,4,7,3,9,4,4,2,1.5,False,True,False,False,True,False,True,False,False,True,0.25,0.4444444444444444,-0.24320939060472777,1.1907777343710102,0.1682379079315107,0
32.4,12.6,41,4,2,1,3,1,3,10,3,10,0,1.5,False,True,False,False,True,False,False,True,True,False,0.09999999999999999,1.0,-1.6475527778924235,-0.9534372072645869,-0.7014953345587653,0
42.12,7.0,42,4,3,2,4,1,3,19,4,1,0,0.0,False,False,True,False,True,False,True,False,True,False,0.0,0.05263157894736842,-1.303126214243127,2.1937380687273853,0.19689928310105884,1
25.92,1.4,45,2,3,1,4,1,3,6,2,2,0,3.0,False,True,False,False,True,False,True,False,False,True,1.0,0.3333333333333333,-2.294075892115646,-0.4157448727180693,2.379376190761892,1
46.44,2.8,46,4,4,1,3,2,3,6,2,5,3,1.5,False,True,False,True,False,True,False,False,True,False,0.19999999999999998,0.8333333333333334,-1.3732723036340941,-0.22325714366824873,0.08061233283218466,0
54.0,4.2,47,1,2,1,3,2,3,3,3,3,2,0.0,False,False,True,False,True,False,True,False,False,True,0.0,1.0,-1.6514860467932901,0.05681202513358786,-0.7683891042108252,1
37.8,2.8,49,4,3,1,4,1,3,2,3,2,2,3.0,False,False,True,True,False,False,True,False,True,False,1.0,1.0,-1.8630390961572392,-1.5966743415139741,1.7667943115074198,0
38.88,7.0,51,2,2,1,1,4,3,6,4,1,1,0.0,False,True,False,True,False,False,True,False,False,True,0.0,0.16666666666666666,-1.9479891692447333,1.4547359892554377,-0.020223612064721532,0
35.64,1.4,52,3,4,2,1,6,3,10,3,5,3,1.5,False,False,True,True,False,False,True,False,True,False,0.19999999999999998,0.5,-0.5677089421164538,0.67938434021178,0.03160681799362414,0
37.8,5.6,53,3,3,1,4,1,3,1,3,1,0,0.0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-2.722801285743905,-0.40152987479152774,-0.6280273856819558,0
29.16,2.8,54,4,3,1,1,2,3,1,3,1,0,0.0,False,True,False,True,False,True,False,False,True,False,0.0,1.0,-2.8335144957304497,-0.6087110786233527,-0.5709634390058003,0
28.08,35.0,55,1,1,1,3,1,3,1,2,1,0,0.0,False,True,False,False,True,False,False,True,True,False,0.0,1.0,-3.0015784659514586,-0.7815333348814807,-0.8602947010643801,1
29.16,11.2,56,4,3,3,3,8,3,9,3,9,8,1.5,False,False,True,False,True,False,False,True,True,False,0.1111111111111111,1.0,0.5997564975688071,-0.7955501345691862,-1.3909089725744226,0
32.4,1.4,57,3,3,2,4,4,4,12,3,12,8,4.5,False,True,False,True,False,False,False,True,True,False,0.25,1.0,0.37578080004393355,-1.614054221132169,-1.1596131691466989,0
44.28,16.8,58,2,3,5,3,10,3,23,3,22,15,22.5,False,True,False,True,False,False,True,False,True,False,0.6818181818181818,0.9565217391304348,5.977688888520629,-2.2886386396960092,0.5370411071117412,1
36.72,32.2,60,2,3,2,3,5,4,10,3,9,5,12.0,False,False,True,False,True,False,False,True,True,False,0.8888888888888888,0.9,0.7889243169158513,-1.9000991855005538,1.2161772490716267,0
39.96,26.6,61,2,3,1,2,3,4,8,3,1,0,0.0,False,True,False,False,True,False,True,False,True,False,0.0,0.125,-2.066494155229057,1.5682526357501736,-0.15907570374057353,0
49.68,7.0,62,1,3,2,4,7,4,14,3,9,6,0.0,False,False,True,False,True,False,False,True,False,True,0.0,0.6428571428571429,0.6059987445327217,0.7929538310001633,-1.4986486049057752,0
37.8,11.2,63,4,4,1,4,1,3,1,3,1,0,0.0,False,True,False,False,True,False,True,False,True,False,0.0,1.0,-2.7272746357012223,-0.3953835288038382,-0.5441177207103673,0
51.84,1.4,64,1,2,3,3,6,3,23,3,1,0,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.043478260869565216,0.25021648773725363,3.3287882109745035,0.06612755849587176,1
30.24,7.0,65,3,3,1,3,4,3,2,2,2,2,3.0,False,True,False,False,True,False,False,True,False,True,1.0,1.0,-1.6993906593100463,-1.5824457335557018,1.6758599833456629,1
47.52,1.4,68,2,3,2,1,6,4,9,2,4,3,1.5,False,False,True,True,False,True,False,False,False,True,0.25,0.4444444444444444,-0.3272480969927489,1.077623039897873,0.06237401847211036,0
37.8,15.4,70,3,2,3,1,9,3,10,3,4,0,3.0,False,True,False,False,True,False,True,False,False,True,0.5,0.4,0.15368733448474511,1.2410110921594457,0.9030064076042061,0
28.08,32.2,72,3,2,2,4,4,3,5,2,2,2,0.0,False,False,True,True,False,False,True,False,False,True,0.0,0.4,-1.8132768977915767,0.6266645778468841,-0.4614297049421276,0
35.64,1.4,73,1,3,3,4,9,3,15,3,15,14,12.0,False,True,False,True,False,False,False,True,False,True,0.5333333333333333,1.0,3.0664147067948466,-2.104625447866509,-0.32857010464939385,0
37.8,25.2,74,2,3,3,1,8,4,9,2,9,8,1.5,False,False,True,False,True,False,True,False,True,False,0.1111111111111111,1.0,0.8545187988153858,-0.5135270541942102,-1.5703338182058513,0
37.8,32.2,75,3,3,1,1,4,3,4,3,2,2,3.0,False,True,False,True,False,False,True,False,False,True,1.0,0.5,-1.3631012368623072,-0.3741169228633604,2.1779826860011133,0
33.48,9.8,76,4,3,2,4,7,4,10,2,7,7,1.5,False,True,False,False,True,True,False,False,True,False,0.14285714285714285,0.7,0.003917623903947815,-0.28080481071577523,-1.010766489583534,0
39.96,1.4,77,1,2,2,3,7,3,7,4,7,5,0.0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-0.23160444148176412,-0.18075580803272828,-1.5683922294808395,0
34.56,1.4,78,1,3,2,4,7,4,9,3,9,8,10.5,False,True,False,False,True,False,True,False,False,True,0.7777777777777778,1.0,1.0740574730917192,-2.055161138237582,0.47752366588606715,0
41.04,40.6,79,4,3,2,4,2,3,10,3,10,3,13.5,False,True,False,True,False,False,False,True,True,False,0.9,1.0,0.5018621742662236,-2.1270922052123966,1.8438283095565837,0
54.0,9.8,80,2,2,5,3,10,3,29,2,27,3,19.5,False,True,False,True,False,True,False,False,False,True,0.48148148148148145,0.9310344827586207,5.485848302310414,-0.5106236905140533,0.5189582092576517,0
63.72,35.0,81,1,3,3,1,8,3,28,2,21,16,10.5,False,False,True,True,False,False,False,True,True,False,0.3333333333333333,0.75,4.897154578049283,-0.525866826940274,-0.5344302617588684,0
38.88,11.2,83,3,3,3,3,9,3,17,3,17,14,18.0,False,True,False,True,False,True,False,False,True,False,0.7058823529411764,1.0,3.8870008394253728,-2.63365558495165,0.6214685426014641,0
59.4,11.2,84,4,3,4,3,10,3,21,3,5,0,0.0,False,True,False,True,False,True,False,False,False,True,0.0,0.23809523809523808,1.5773462906897384,3.4533254395240363,-0.18225498661776218,0
38.88,15.4,85,2,2,2,2,7,3,6,3,6,5,0.0,False,True,False,False,True,False,False,True,True,False,0.0,1.0,-0.39031623013329164,-0.22251370168674225,-1.3720804086663874,0
48.6,9.8,86,2,3,3,1,8,3,25,3,1,0,0.0,False,True,False,False,True,True,False,False,True,False,0.0,0.04,0.5416388543403228,3.4629384010502675,0.13419856077367862,0
37.8,1.4,88,2,3,1,1,1,3,5,2,3,2,1.5,False,True,False,False,True,False,True,False,True,False,0.3333333333333333,0.6,-2.019973333422117,-0.08937302947166063,0.616201623107003,0
38.88,12.6,90,4,2,1,3,4,3,2,2,1,0,0.0,False,True,False,False,True,False,True,False,False,True,0.0,0.5,-2.2738629961281105,0.7584478126504929,-0.06464056360617629,1
63.72,1.4,91,1,2,2,3,6,3,20,2,4,3,1.5,False,False,True,True,False,False,False,True,True,False,0.25,0.2,0.7397682589042143,2.474135964323739,0.6171123267954587,0
31.32,2.8,94,3,3,1,2,3,4,6,3,5,4,0.0,False,True,False,False,True,False,True,False,True,False,0.0,0.8333333333333334,-1.7344085737783432,-0.6122213601253809,-1.2307310313231996,0
