timestamp,cpu_percent_system,virtual_memory_percent_system
2025-06-06T12:26:58.053785,0.0,74.2
2025-06-06T12:27:03.076210,90.3,76.5
2025-06-06T12:27:08.113228,100.0,77.2
2025-06-06T12:27:13.133522,100.0,77.5
2025-06-06T12:27:18.168539,100.0,78.6
2025-06-06T12:27:23.190308,100.0,79.2
2025-06-06T12:27:28.216718,100.0,78.3
2025-06-06T12:27:33.231141,100.0,78.8
2025-06-06T12:27:38.256975,100.0,79.3
2025-06-06T12:27:43.278262,100.0,79.6
2025-06-06T12:27:48.303961,100.0,79.1
2025-06-06T12:27:53.329379,100.0,78.1
2025-06-06T12:27:58.367061,100.0,78.9
2025-06-06T12:28:03.381695,100.0,79.6
2025-06-06T12:28:08.412900,100.0,78.6
2025-06-06T12:28:13.438067,100.0,77.6
2025-06-06T12:28:18.468724,100.0,78.0
2025-06-06T12:28:23.499385,100.0,78.6
2025-06-06T12:28:28.515948,100.0,78.1
2025-06-06T12:28:33.550892,100.0,77.4
2025-06-06T12:28:38.590203,100.0,77.4
2025-06-06T12:28:43.608582,96.3,72.5
