timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:47:12.267664,0.0,6303907840,17179869184
2025-06-08T11:47:13.271946,79.8,6425919488,17179869184
2025-06-08T11:47:14.273307,70.7,6412124160,17179869184
2025-06-08T11:47:15.278730,67.1,6444744704,17179869184
2025-06-08T11:47:16.284779,72.4,5832179712,17179869184
2025-06-08T11:47:17.292771,100.0,5386993664,17179869184
2025-06-08T11:47:18.295850,100.0,5929943040,17179869184
2025-06-08T11:47:19.306626,100.0,5893357568,17179869184
2025-06-08T11:47:20.311911,100.0,5887606784,17179869184
2025-06-08T11:47:21.314317,100.0,5937922048,17179869184
2025-06-08T11:47:22.316313,100.0,5976489984,17179869184
2025-06-08T11:47:23.321651,100.0,5979848704,17179869184
2025-06-08T11:47:24.327411,100.0,5972459520,17179869184
2025-06-08T11:47:25.330203,100.0,5942476800,17179869184
2025-06-08T11:47:26.336536,100.0,5970411520,17179869184
2025-06-08T11:47:27.340134,100.0,5784911872,17179869184
2025-06-08T11:47:28.344988,100.0,5756289024,17179869184
2025-06-08T11:47:29.353204,100.0,5744623616,17179869184
2025-06-08T11:47:30.361777,100.0,5753356288,17179869184
2025-06-08T11:47:31.368953,100.0,5669928960,17179869184
2025-06-08T11:47:32.375854,100.0,5594071040,17179869184
2025-06-08T11:47:33.381081,100.0,5654151168,17179869184
2025-06-08T11:47:34.384225,100.0,5629804544,17179869184
2025-06-08T11:47:35.398982,100.0,5615681536,17179869184
2025-06-08T11:47:36.402664,98.9,5591826432,17179869184
2025-06-08T11:47:37.406690,96.1,5613404160,17179869184
2025-06-08T11:47:38.412063,100.0,5548507136,17179869184
2025-06-08T11:47:39.416804,97.6,5201952768,17179869184
2025-06-08T11:47:40.422229,69.3,5610176512,17179869184
2025-06-08T11:47:41.427661,49.7,5877317632,17179869184
2025-06-08T11:47:42.433003,43.9,5891080192,17179869184
2025-06-08T11:47:43.437261,54.0,5834571776,17179869184
