timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:34:08.901874,46.0,6390038528,17179869184
2025-06-08T11:34:09.907196,82.4,6184452096,17179869184
2025-06-08T11:34:10.912752,68.7,6162137088,17179869184
2025-06-08T11:34:11.915634,76.9,6226722816,17179869184
2025-06-08T11:34:12.918856,66.5,6083428352,17179869184
2025-06-08T11:34:13.925201,100.0,5755174912,17179869184
2025-06-08T11:34:14.931413,100.0,6020431872,17179869184
2025-06-08T11:34:15.940612,100.0,6195855360,17179869184
2025-06-08T11:34:16.944383,100.0,6168952832,17179869184
2025-06-08T11:34:17.946502,100.0,6214205440,17179869184
2025-06-08T11:34:18.952949,100.0,6119833600,17179869184
2025-06-08T11:34:19.959324,100.0,6060064768,17179869184
2025-06-08T11:34:20.967532,100.0,6065913856,17179869184
2025-06-08T11:34:21.977170,100.0,6054526976,17179869184
2025-06-08T11:34:22.986080,100.0,6019923968,17179869184
2025-06-08T11:34:23.992451,100.0,5964890112,17179869184
2025-06-08T11:34:24.996714,100.0,5947703296,17179869184
2025-06-08T11:34:26.002540,100.0,5842386944,17179869184
2025-06-08T11:34:27.008106,100.0,5948162048,17179869184
2025-06-08T11:34:28.023864,100.0,5891670016,17179869184
2025-06-08T11:34:29.028327,100.0,5788565504,17179869184
2025-06-08T11:34:30.034449,100.0,5727682560,17179869184
2025-06-08T11:34:31.041772,100.0,5673123840,17179869184
2025-06-08T11:34:32.045190,99.8,5744394240,17179869184
2025-06-08T11:34:33.050344,79.5,5464227840,17179869184
2025-06-08T11:34:34.055773,90.4,4777295872,17179869184
2025-06-08T11:34:35.060986,63.6,5040095232,17179869184
2025-06-08T11:34:36.066382,50.1,5253087232,17179869184
2025-06-08T11:34:37.071715,49.3,5347115008,17179869184
