Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Human Resources,Department_Other,Department_Sales,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
44.28,1.4,1,2,3,2,4,7,3,8,1,6,4,0.0,False,False,True,True,False,False,False,True,False,True,0.0,0.75,-0.3100819494955654,0.6451386421629726,-0.8271656362164604,1
52.92,11.2,2,3,2,2,2,6,4,10,3,10,7,1.5,False,True,False,False,True,False,True,False,True,False,0.09999999999999999,1.0,0.7111727818557856,-0.33547704580384263,-1.3911689197131343,0
39.96,2.8,4,4,2,1,3,1,3,7,3,0,0,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.0,-2.477951796155766,1.6805560262701593,0.4640565105291115,1
35.64,4.2,5,4,3,1,3,3,3,8,3,8,7,4.5,False,True,False,True,False,False,True,False,False,True,0.375,1.0,-0.5607097964814042,-1.6619329699032483,-0.10719013993088515,0
29.16,2.8,7,1,3,1,2,4,3,6,3,2,2,3.0,False,True,False,False,True,False,True,False,True,False,1.0,0.3333333333333333,-1.5618137291578102,-0.22210903450848243,2.1460333270324883,0
34.56,2.8,8,4,3,1,4,3,3,8,2,7,7,4.5,False,True,False,False,True,False,False,True,True,False,0.4285714285714286,0.875,-0.6808835378836927,-1.4620550213890033,0.22692950417796187,0
63.72,4.2,10,3,4,1,1,2,4,12,2,1,0,0.0,False,True,False,True,False,False,True,False,False,True,0.0,0.08333333333333333,-1.304914718153593,2.5944888586610904,0.46670657550168837,0
32.4,33.6,11,4,3,1,3,2,4,1,3,1,0,0.0,False,True,False,False,True,True,False,False,True,False,0.0,1.0,-2.722065145059089,-0.6582739257581177,-1.0184523859432706,0
41.04,32.2,12,4,2,3,3,8,4,10,3,9,7,1.5,False,True,False,False,True,False,False,True,True,False,0.1111111111111111,0.9,0.9366041530883268,-0.24318899650743445,-1.5196244587355157,0
38.88,37.8,13,3,3,2,3,6,3,17,2,7,7,10.5,False,True,False,False,True,False,True,False,True,False,1.0,0.4117647058823529,1.306863752255927,-0.6366059853634111,2.2419021012381695,0
37.8,22.4,14,1,4,1,2,2,3,6,3,5,4,0.0,False,True,False,False,True,False,True,False,True,False,0.0,0.8333333333333334,-1.6794676790715617,-0.3053148525525881,-0.9188433891355305,0
