timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-08T11:05:53.857485,30.3,6181470208,17179869184
2025-06-08T11:05:54.365315,82.1,6224625664,17179869184
2025-06-08T11:05:54.870116,57.7,6273679360,17179869184
2025-06-08T11:05:55.377922,38.1,6220398592,17179869184
2025-06-08T11:05:55.880850,87.8,6242484224,17179869184
2025-06-08T11:05:56.381620,55.8,6234488832,17179869184
2025-06-08T11:05:56.887015,86.5,6219628544,17179869184
2025-06-08T11:05:57.392966,48.5,6240436224,17179869184
2025-06-08T11:05:57.898734,99.0,5903368192,17179869184
2025-06-08T11:05:58.401007,100.0,5421744128,17179869184
2025-06-08T11:05:58.902952,100.0,5754372096,17179869184
2025-06-08T11:05:59.408062,100.0,5979504640,17179869184
2025-06-08T11:05:59.915274,100.0,5987270656,17179869184
2025-06-08T11:06:00.421473,100.0,5971017728,17179869184
2025-06-08T11:06:00.927330,100.0,5979389952,17179869184
2025-06-08T11:06:01.432588,100.0,5989318656,17179869184
2025-06-08T11:06:01.943246,100.0,5986074624,17179869184
2025-06-08T11:06:02.448983,100.0,5980209152,17179869184
2025-06-08T11:06:02.951097,100.0,6003376128,17179869184
2025-06-08T11:06:03.458146,100.0,5983387648,17179869184
2025-06-08T11:06:03.970256,100.0,5976883200,17179869184
2025-06-08T11:06:04.473928,100.0,5950144512,17179869184
2025-06-08T11:06:04.981616,100.0,5986451456,17179869184
2025-06-08T11:06:05.493607,100.0,5969854464,17179869184
2025-06-08T11:06:06.005370,100.0,5973032960,17179869184
2025-06-08T11:06:06.514089,100.0,5945540608,17179869184
2025-06-08T11:06:07.020901,100.0,5954879488,17179869184
2025-06-08T11:06:07.544126,100.0,5935218688,17179869184
2025-06-08T11:06:08.045275,100.0,5934055424,17179869184
2025-06-08T11:06:08.548904,100.0,5935644672,17179869184
2025-06-08T11:06:09.051318,100.0,5938724864,17179869184
2025-06-08T11:06:09.556811,100.0,5937053696,17179869184
2025-06-08T11:06:10.066094,100.0,5938331648,17179869184
2025-06-08T11:06:10.573295,100.0,5924913152,17179869184
2025-06-08T11:06:11.079463,100.0,5920276480,17179869184
2025-06-08T11:06:11.583020,100.0,5935235072,17179869184
2025-06-08T11:06:12.089038,100.0,5937528832,17179869184
2025-06-08T11:06:12.598544,100.0,5921144832,17179869184
2025-06-08T11:06:13.104666,100.0,5848825856,17179869184
2025-06-08T11:06:13.613150,100.0,5826396160,17179869184
2025-06-08T11:06:14.121066,100.0,5817499648,17179869184
2025-06-08T11:06:14.632238,100.0,5812338688,17179869184
2025-06-08T11:06:15.143677,100.0,5800050688,17179869184
2025-06-08T11:06:15.644019,100.0,5767380992,17179869184
2025-06-08T11:06:16.149488,67.6,5457182720,17179869184
2025-06-08T11:06:16.649807,59.7,5399724032,17179869184
2025-06-08T11:06:17.155007,93.6,5423955968,17179869184
2025-06-08T11:06:17.658727,99.8,5607964672,17179869184
2025-06-08T11:06:18.164001,78.4,5020696576,17179869184
2025-06-08T11:06:18.669483,53.0,5229379584,17179869184
2025-06-08T11:06:19.171667,67.8,5266948096,17179869184
2025-06-08T11:06:19.676964,36.7,5310038016,17179869184
2025-06-08T11:06:20.182251,45.3,5404491776,17179869184
2025-06-08T11:06:20.687520,44.6,5450629120,17179869184
2025-06-08T11:06:21.192797,41.6,5474729984,17179869184
2025-06-08T11:06:21.698187,79.3,5476859904,17179869184
