timestamp,cpu_percent_system,virtual_memory_percent_system
2025-06-04T18:34:24.580753,0.0,66.1
2025-06-04T18:34:29.608846,93.4,70.5
2025-06-04T18:34:34.641118,100.0,71.4
2025-06-04T18:34:39.665404,100.0,71.3
2025-06-04T18:34:44.686658,100.0,71.0
2025-06-04T18:34:49.709559,100.0,71.7
2025-06-04T18:34:54.733707,100.0,72.6
2025-06-04T18:34:59.780352,100.0,71.5
2025-06-04T18:35:04.812484,100.0,72.0
2025-06-04T18:35:09.833671,100.0,72.3
2025-06-04T18:35:14.855880,100.0,71.2
2025-06-04T18:35:19.880111,100.0,72.4
2025-06-04T18:35:24.899460,91.3,66.8
