Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Human Resources,Department_Other,Department_Sales,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
41.0,1,1,2.0,3,2,4.0,7,3,8.0,1.0,6.483196000986209,4,0.0,False,False,False,True,False,False,False,True,False,True,0.0,0.3167826947000981,-0.29264965256038195,0.12332325874465946,-1.6056335787995897,1
49.0,8,2,3.0,2,2,2.0,5,4,10.0,3.0,9.74452776635652,7,1.0,False,True,False,False,True,False,True,False,True,False,0.0014264773801352468,0.3809106204948022,0.3156360797976117,-1.0008696070192407,0.14560094556071423,0
37.0,2,4,3.0,2,1,3.0,1,3,7.0,3.0,0.6051993165683194,0,0.0,False,True,False,False,True,False,False,True,False,True,0.0,0.03379579547829831,-2.532462086429921,0.9752855981107706,0.13428533047339686,1
33.0,3,5,3.0,3,1,3.0,2,3,8.0,3.0,7.924382017253885,7,3.0,False,True,False,True,False,False,False,False,False,True,0.005262371908071304,0.3872020973724723,-0.6344510189251372,-1.7298395126908517,-0.3983094232442023,0
27.0,2,7,3.0,3,1,2.0,3,3,6.0,3.0,1.8127392204547648,2,2.0,False,True,False,False,True,False,True,False,True,False,0.01533629137821624,0.11809903941551109,-1.8530691906836896,0.27832879458267806,0.6417078434494771,0
32.0,2,8,3.0,3,1,4.0,3,3,8.0,2.0,6.354391943431908,7,3.0,False,True,False,False,True,False,False,True,True,False,0.006562554794802312,0.3104890555082318,-0.6953473846641528,-1.227219742451477,-0.7567649082158676,0
59.0,3,10,3.0,4,1,1.0,2,4,12.0,2.0,0.6172453170963307,0,0.0,False,True,False,True,False,False,True,False,False,True,0.0,0.020106609436770406,-2.071269364627851,1.5603641246358582,0.855522381218701,0
30.0,24,11,3.0,3,1,3.0,5,4,1.0,3.0,1.2111568808320323,0,0.0,False,False,False,False,True,True,False,False,True,False,0.0,0.4734375334093534,-2.07763023899396,-1.0784791549304247,-0.615106369462221,0
38.0,23,12,4.0,2,3,3.0,8,4,10.0,3.0,8.346042850165313,7,1.0,False,True,False,False,True,False,False,True,True,False,0.0016655016860513828,0.3262442713446484,0.8603961969230919,-0.3639249352676314,-0.3385696773844337,0
100.917558528236,27,13,3.0,3,2,3.0,9,3,17.0,2.0,6.004700225211318,7,7.0,False,False,False,False,True,False,True,False,True,False,0.016204379140047354,0.1380717068933918,1.603432202147778,1.281540992460216,0.21271075912695686,0
35.0,16,14,3.0,4,1,2.0,2,3,6.0,3.0,4.571225557169449,4,0.0,False,False,False,False,True,False,True,False,True,False,0.0,0.2978130230546408,-1.6196647908191748,-0.5947956053774489,-0.6435110203224833,0
29.0,15,15,4.0,2,2,3.0,3,3,10.0,3.0,9.420002688311214,5,0.0,False,True,False,True,False,False,False,True,False,True,0.0,0.3682250341012626,-0.45332214630137074,-1.036111667132048,-0.7863863156499075,0
31.0,26,16,3.0,3,1,3.0,2,3,5.0,2.0,5.890645538513184,2,4.0,False,True,False,False,True,True,False,False,True,False,0.009438930485921518,0.46052707755359107,-1.363038539142838,-1.6978734458363123,-0.7145102090342749,0
34.0,19,18,3.0,3,1,4.0,5,3,3.0,3.0,1.6612921661426217,2,1.0,False,True,False,False,False,True,False,False,True,False,0.00836719074591367,0.2164646815119243,-1.7566642682561702,0.07663716987773164,-0.7068718070017862,0
28.0,24,19,3.0,2,1,3.0,1,3,6.0,3.0,3.2255856600879538,2,0.0,False,True,False,False,True,False,False,False,False,True,0.0,0.21014526728961488,-2.093537318689026,-0.24176790141554785,-0.5742383734936399,1
29.0,21,20,2.0,4,3,1.0,8,3,10.0,3.0,9.828435467947951,9,8.0,False,True,False,True,False,True,False,False,True,False,0.011314393615658242,0.3841905469770103,1.9126819236298989,-1.0399894513028203,0.02617808545312669,0
32.0,5,21,3.0,4,1,2.0,3,3,7.0,2.0,6.091927757204779,2,0.0,False,True,False,False,True,True,False,False,False,True,0.0,0.34018799908512415,-1.5797369935651748,-0.5821864070346393,-0.7490753150084986,0
22.0,16,22,3.0,4,1,4.0,2,3,1.0,2.0,1.2889485675494172,0,0.0,False,False,False,False,True,True,False,False,False,True,0.0,0.5038460666572766,-2.5674385631607137,-1.417210930569433,-1.6949346146893252,0
53.0,2,23,1.0,2,4,4.0,9,3,31.0,3.0,26.067320624003703,8,3.0,False,False,True,True,False,False,True,False,True,False,0.0015997442129906695,0.3286979414564409,4.3839645007133905,0.22135971061025017,-1.25950543443825,0
38.0,2,24,3.0,3,1,4.0,3,3,6.0,3.0,3.113424410990393,2,1.0,False,True,False,False,True,False,False,True,False,True,0.004464649403319113,0.20283801888421948,-1.765510397967051,0.0039223994178081666,-0.48124564989203944,0
75.48248068873356,11,26,1.0,4,2,3.0,5,3,5.0,2.0,4.8277308126894605,2,1.0,False,True,False,True,False,True,False,False,True,False,0.0028792716450285532,0.3774290521891541,-0.6773057448754725,0.26657982908693834,-1.1716665817486445,0
109.49212705779236,9,27,3.0,2,1,1.0,5,4,10.0,3.0,4.768537288968176,3,0.0,False,False,False,False,True,False,False,True,True,False,0.0,0.18640066929304025,-0.7672516122871008,1.0545296524525123,1.04841385131473,1
34.0,7,28,1.0,3,3,2.0,9,3,13.0,3.0,12.043282907261275,6,2.0,False,True,False,True,False,False,False,True,True,False,0.0023083985564146233,0.36212942949908933,1.5802138357031201,-0.01806598150517796,-0.8187083037650463,0
21.0,15,30,3.0,3,1,4.0,2,3,0.0,3.0,0.0,0,0.0,False,True,False,False,True,False,False,True,True,False,0.0,0.0,-2.9312093569346507,0.8746067654247855,-0.5893111907937668,0
34.0,6,31,3.0,3,1,1.0,3,3,8.0,3.0,3.6599978329410288,2,1.0,False,True,False,False,True,False,False,True,True,False,0.0037979116582256695,0.1788352497655801,-1.62686341721094,0.2111222400701459,0.39917281089251283,1
53.0,5,32,3.0,3,5,3.0,10,3,26.0,2.0,13.868297077566364,13,4.0,False,True,False,True,False,False,False,False,True,False,0.0040092444980264815,0.20850288694102675,4.104327527662039,0.8880151806749911,-0.7791303872279952,0
32.0,16,33,3.0,1,1,1.0,3,4,10.0,3.0,9.859672562329589,2,6.0,False,False,False,True,False,False,False,True,False,True,0.008458910790962284,0.3854115954760915,-0.4436851613350469,-1.647058634810407,1.3334540263233596,1
128.21843903013212,8,35,3.0,0,2,2.0,7,3,10.0,3.0,8.698012040251125,7,4.0,False,False,True,False,True,False,True,False,True,False,0.006392425475836013,0.340002639713562,1.1448376456672669,0.19694552912991078,0.7374554384348863,0
44.0,7,36,1.0,2,3,4.0,8,3,24.0,3.0,21.72537354631785,6,5.0,False,True,False,True,False,False,True,False,True,False,0.0031991045882760745,0.3538492627361509,3.1053337541278068,-0.3668289714483781,-0.9970249914910752,0
46.0,2,38,2.0,3,5,1.0,10,3,22.0,2.0,2.548398127220702,2,2.0,False,False,True,True,False,False,False,True,True,False,0.010909086998872676,0.045280048229122835,1.6416806208681445,3.19185138245273,0.37497097650453065,0
