timestamp,cpu_percent_system,virtual_memory_percent_system
2025-06-06T10:55:59.241059,0.0,72.6
2025-06-06T10:56:04.262648,80.2,73.0
2025-06-06T10:56:09.305593,100.0,74.9
2025-06-06T10:56:14.335590,100.0,75.0
2025-06-06T10:56:19.355010,100.0,75.6
2025-06-06T10:56:24.386720,100.0,75.6
2025-06-06T10:56:29.408002,100.0,75.0
2025-06-06T10:56:34.438906,100.0,76.3
2025-06-06T10:56:39.477688,100.0,77.2
2025-06-06T10:56:44.502529,100.0,77.8
2025-06-06T10:56:49.523381,100.0,78.1
2025-06-06T10:56:54.546217,100.0,77.5
2025-06-06T10:56:59.578586,100.0,77.9
2025-06-06T10:57:04.600969,100.0,77.5
2025-06-06T10:57:09.656698,100.0,77.8
2025-06-06T10:57:14.703631,100.0,78.1
2025-06-06T10:57:19.725700,100.0,78.2
2025-06-06T10:57:24.742376,100.0,78.2
2025-06-06T10:57:29.763873,100.0,78.3
2025-06-06T10:57:34.792179,100.0,77.8
2025-06-06T10:57:39.829276,100.0,77.6
2025-06-06T10:57:44.858106,100.0,77.4
2025-06-06T10:57:49.892133,100.0,78.5
2025-06-06T10:57:54.917873,100.0,78.5
2025-06-06T10:57:59.941712,100.0,78.6
2025-06-06T10:58:04.972534,100.0,78.3
2025-06-06T10:58:09.992814,100.0,78.5
2025-06-06T10:58:15.029532,100.0,77.0
2025-06-06T10:58:20.048864,100.0,78.1
2025-06-06T10:58:25.074324,100.0,78.3
2025-06-06T10:58:30.099474,98.7,71.9
