Age,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Department_Finance,Department_HR,Department_Hum Res,Department_Human Resource,Department_Human Resources,Department_IT,Department_Marketing,Department_Other,Department_R&D,Department_R&D Lab,Department_ResDev,Department_Research and Dev,Department_Sale,Department_Sale Dept,Department_Sales,Department_Sales ,Department_Saless,Gender_ fem ,Gender_F,Gender_Female,Gender_M,Gender_Mal,Gender_Male,Gender_female,MaritalStatus_DIVORCED,MaritalStatus_Divorced,MaritalStatus_MARRIED,MaritalStatus_Married,MaritalStatus_SINGLE,MaritalStatus_Single,OverTime_ NO ,OverTime_ YES ,OverTime_N,OverTime_No,OverTime_Y,OverTime_Yes,OverTime_no,OverTime_yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
41.0,1,1,2.0,3,2,4.0,7,3,8.0,1.0,6.483196000986209,4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.3167826947000981,-0.2926557394252948,0.12355038752462268,-1.602252130027658,1
49.0,8,2,3.0,2,2,2.0,5,4,10.0,3.0,9.74452776635652,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0014264773801352468,0.3809106204948022,0.31563906869217623,-1.000813489687552,0.14697108527397018,0
37.0,2,4,3.0,2,1,3.0,1,3,7.0,3.0,0.6051993165683194,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.03379579547829831,-2.5324588298853845,0.9751933473455058,0.132990995220489,1
33.0,3,5,3.0,3,1,3.0,2,3,8.0,3.0,7.924382017253885,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.005262371908071304,0.3872020973724723,-0.6344496117806924,-1.729767211909373,-0.39659655993990284,0
27.0,2,7,3.0,3,1,2.0,3,3,6.0,3.0,1.8127392204547648,2,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.01533629137821624,0.11809903941551109,-1.853076303566291,0.2784957495870381,0.6440060015271213,0
32.0,2,8,3.0,3,1,4.0,3,3,8.0,2.0,6.354391943431908,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.006562554794802312,0.3104890555082318,-0.6953504286151568,-1.2269394201139363,-0.7516991353465785,0
59.0,3,10,3.0,4,1,1.0,2,4,12.0,2.0,0.6172453170963307,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.020106609436770406,-2.071278026515152,1.5603844075411986,0.8547356568120142,0
30.0,24,11,3.0,3,1,3.0,5,4,1.0,3.0,1.2111568808320323,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.4734375334093534,-2.0776392632459992,-1.0785646829135358,-0.618037163832683,0
38.0,23,12,4.0,2,3,3.0,8,4,10.0,3.0,8.346042850165313,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0016655016860513828,0.3262442713446484,0.8604045134534793,-0.3637990665924658,-0.3351359661113433,0
100.917558528236,27,13,3.0,3,2,3.0,9,3,17.0,2.0,6.004700225211318,7,7.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.016204379140047354,0.1380717068933918,1.6034111008913994,1.282151123736674,0.2216022780295844,0
35.0,16,14,3.0,4,1,2.0,2,3,6.0,3.0,4.571225557169449,4,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,0.2978130230546408,-1.6196637294320386,-0.5947768518994868,-0.643011442779417,0
29.0,15,15,4.0,2,2,3.0,3,3,10.0,3.0,9.420002688311214,5,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.3682250341012626,-0.4533090967006751,-1.0363768983767045,-0.7897892513434237,0
