timestamp,cpu_percent_system,virtual_memory_used_bytes_system,virtual_memory_total_bytes_system
2025-06-07T01:08:07.211735,0.0,6022414336,17179869184
2025-06-07T01:08:07.717132,96.0,6026952704,17179869184
2025-06-07T01:08:08.223530,74.9,6048530432,17179869184
2025-06-07T01:08:08.728566,88.2,6007177216,17179869184
2025-06-07T01:08:09.234343,78.3,6055903232,17179869184
2025-06-07T01:08:09.739868,89.6,6029246464,17179869184
2025-06-07T01:08:10.242974,60.8,6067093504,17179869184
2025-06-07T01:08:10.745897,98.8,5966069760,17179869184
2025-06-07T01:08:11.248170,100.0,5717852160,17179869184
2025-06-07T01:08:11.755696,100.0,5614125056,17179869184
2025-06-07T01:08:12.263322,100.0,5922930688,17179869184
2025-06-07T01:08:12.768569,100.0,5973852160,17179869184
2025-06-07T01:08:13.275396,100.0,6002589696,17179869184
2025-06-07T01:08:13.781269,100.0,5985959936,17179869184
2025-06-07T01:08:14.291523,100.0,5984747520,17179869184
2025-06-07T01:08:14.798197,100.0,5983895552,17179869184
2025-06-07T01:08:15.303124,100.0,5960187904,17179869184
2025-06-07T01:08:15.804282,100.0,5953912832,17179869184
2025-06-07T01:08:16.307878,100.0,5951111168,17179869184
2025-06-07T01:08:16.819279,100.0,5957189632,17179869184
2025-06-07T01:08:17.326351,100.0,5960400896,17179869184
2025-06-07T01:08:17.830851,100.0,5961252864,17179869184
2025-06-07T01:08:18.336260,100.0,5962285056,17179869184
2025-06-07T01:08:18.841772,100.0,5957287936,17179869184
2025-06-07T01:08:19.347379,100.0,5958172672,17179869184
2025-06-07T01:08:19.852936,100.0,5964693504,17179869184
2025-06-07T01:08:20.356503,100.0,5993103360,17179869184
2025-06-07T01:08:20.865348,100.0,6008881152,17179869184
2025-06-07T01:08:21.378628,100.0,5950521344,17179869184
2025-06-07T01:08:21.886149,100.0,5873172480,17179869184
2025-06-07T01:08:22.391366,100.0,5865504768,17179869184
2025-06-07T01:08:22.899984,100.0,5862178816,17179869184
2025-06-07T01:08:23.408935,100.0,5866487808,17179869184
2025-06-07T01:08:23.914980,100.0,5830967296,17179869184
2025-06-07T01:08:24.429981,100.0,5793841152,17179869184
2025-06-07T01:08:24.942483,100.0,5829214208,17179869184
2025-06-07T01:08:25.448877,100.0,5809651712,17179869184
2025-06-07T01:08:25.957863,100.0,5803769856,17179869184
2025-06-07T01:08:26.465387,100.0,5797789696,17179869184
2025-06-07T01:08:26.970657,100.0,5800820736,17179869184
2025-06-07T01:08:27.474063,100.0,5777342464,17179869184
2025-06-07T01:08:27.975714,100.0,5792677888,17179869184
2025-06-07T01:08:28.481503,100.0,5808062464,17179869184
2025-06-07T01:08:28.987279,100.0,5780258816,17179869184
2025-06-07T01:08:29.492793,95.8,5794693120,17179869184
2025-06-07T01:08:29.997092,81.6,5772378112,17179869184
2025-06-07T01:08:30.502325,92.6,5812764672,17179869184
2025-06-07T01:08:31.005437,100.0,5561696256,17179869184
2025-06-07T01:08:31.510877,79.5,4807491584,17179869184
2025-06-07T01:08:32.014451,82.8,5021188096,17179869184
2025-06-07T01:08:32.516661,81.1,5250514944,17179869184
2025-06-07T01:08:33.021930,76.4,5397381120,17179869184
2025-06-07T01:08:33.527208,60.0,5457608704,17179869184
2025-06-07T01:08:34.032031,61.0,5505564672,17179869184
2025-06-07T01:08:34.537369,53.8,5529845760,17179869184
2025-06-07T01:08:35.039482,60.2,5570445312,17179869184
2025-06-07T01:08:35.544950,83.2,5598183424,17179869184
